OBJECTID,Id,gridcode,ShapeLongi,ShapeLatit,Shape_Leng,Shape_Area,Longitude,Latitude
1328,626794,66390584,-141.6174789,59.58976291,14816,13719616,-141.6174789,59.5897629
1329,626795,49137252,-141.5528177,59.58360658,14816,13719616,-141.5528177,59.58360657
1330,626796,14089964,-141.4881804,59.57741855,14816,13719616,-141.4881804,59.57741855
1331,626797,12051202,-141.4235671,59.57119884,14816,13719616,-141.4235671,59.57119884
1332,626798,31433568,-141.3589779,59.56494748,14816,13719616,-141.3589779,59.56494748
1333,626799,43450336,-141.2944128,59.55866447,14816,13719616,-141.2944128,59.55866447
1334,626800,17546062,-141.2298721,59.55234983,14816,13719616,-141.2298721,59.55234983
1335,626801,90743072,-141.1653558,59.54600358,14816,13719616,-141.1653558,59.54600358
1336,626802,46414788,-141.100864,59.53962575,14816,13719616,-141.100864,59.53962575
1337,626803,11625525,-141.0363969,59.53321633,14816,13719616,-141.0363969,59.53321633
1338,626804,96791536,-140.9719544,59.52677537,14816,13719616,-140.9719544,59.52677537
1339,626805,9191420,-140.9075369,59.52030286,14816,13719616,-140.9075369,59.52030286
1340,626806,50559692,-140.8431442,59.51379884,14816,13719616,-140.8431442,59.51379884
1341,626807,73856464,-140.7787767,59.50726331,14816,13719616,-140.7787767,59.50726331
1342,626808,96624128,-140.7144342,59.5006963,14816,13719616,-140.7144342,59.5006963
1343,626809,26337216,-140.6501171,59.49409783,14816,13719616,-140.6501171,59.49409783
1344,626810,41017188,-140.5858253,59.4874679,14816,13719616,-140.5858253,59.4874679
1345,626811,93569720,-140.5215591,59.48080655,14816,13719616,-140.5215591,59.48080655
1346,626812,73484328,-140.4573184,59.47411379,14816,13719616,-140.4573184,59.47411379
1347,626813,1535078,-140.3931034,59.46738963,14816,13719616,-140.3931034,59.46738963
1348,626814,94434816,-140.3289142,59.4606341,14816,13719616,-140.3289142,59.4606341
1349,626815,51702012,-140.2647509,59.45384722,14816,13719616,-140.2647509,59.45384722
1350,626816,42695072,-140.2006135,59.44702899,14816,13719616,-140.2006135,59.44702899
1351,626817,40445872,-140.1365023,59.44017946,14816,13719616,-140.1365023,59.44017946
1352,626818,28003346,-140.0724174,59.43329862,14816,13719616,-140.0724174,59.43329862
1353,626819,81220432,-140.0083587,59.4263865,14816,13719616,-140.0083587,59.4263865
1354,626820,40038768,-139.9443264,59.41944312,14816,13719616,-139.9443264,59.41944312
1355,626821,84313912,-139.8803207,59.4124685,14816,13719616,-139.8803207,59.4124685
1356,626822,14147496,-139.8163416,59.40546265,14816,13719616,-139.8163416,59.40546265
1357,626823,60819996,-139.7523892,59.3984256,14816,13719616,-139.7523892,59.3984256
1358,626824,10567810,-139.6884636,59.39135737,14816,13719616,-139.6884636,59.39135737
1359,626825,46184920,-139.624565,59.38425797,14816,13719616,-139.624565,59.38425796
1360,626826,96414264,-139.5606934,59.37712742,14816,13719616,-139.5606934,59.37712742
1361,626827,89102136,-139.4968489,59.36996574,14816,13719616,-139.4968489,59.36996574
1362,626828,20902868,-139.433756,59.36248103,14435.9903,13398554.15,-139.4330317,59.36277296
1363,626829,98885800,-139.3739255,59.35131718,12826.80748,9664317.665,-139.3692418,59.35554909
1372,628024,68789336,-149.064851,60.04056684,11534.38627,6848100.641,-149.0542496,60.04454574
1377,628050,65019516,-147.3263608,59.96971661,15782.88723,12975397.09,-147.3280399,59.96931421
1378,628051,57064568,-147.2618125,59.96597592,14816,13719616,-147.2618125,59.96597592
1379,628052,58701896,-147.1955986,59.96260478,14816,13719616,-147.1955986,59.96260478
1380,628053,16453416,-147.1293982,59.95920078,14816,13719616,-147.1293982,59.95920078
1381,628054,55020600,-147.0632116,59.95576395,14816,13719616,-147.0632116,59.95576395
1382,628055,53874856,-146.9970388,59.95229429,14816,13719616,-146.9970388,59.95229429
1383,628056,29774102,-146.9308799,59.94879181,14816,13719616,-146.9308799,59.94879181
1384,628057,43285624,-146.8647351,59.94525653,14816,13719616,-146.8647351,59.94525653
1385,628058,34426884,-146.7986045,59.94168844,14816,13719616,-146.7986045,59.94168844
1386,628059,70215096,-146.7324883,59.93808757,14816,13719616,-146.7324883,59.93808757
1387,628060,52244008,-146.6663865,59.93445392,14816,13719616,-146.6663865,59.93445392
1388,628061,10681751,-146.6002993,59.9307875,14816,13719616,-146.6002993,59.9307875
1389,628062,98890832,-146.5342268,59.92708833,14816,13719616,-146.5342268,59.92708833
1390,628063,10724195,-146.4681692,59.92335642,14816,13719616,-146.4681692,59.92335642
1391,628064,52278788,-146.4021265,59.91959177,14816,13719616,-146.4021265,59.91959177
1392,628065,40267948,-146.3360989,59.9157944,14816,13719616,-146.3360989,59.9157944
1393,628066,86959072,-146.2700865,59.91196432,14816,13719616,-146.2700865,59.91196432
1394,628067,34135656,-146.2040895,59.90810153,14816,13719616,-146.2040895,59.90810153
1395,628068,65285904,-146.1381079,59.90420606,14816,13719616,-146.1381079,59.90420606
1396,628069,36081116,-146.0721419,59.90027791,14816,13719616,-146.0721419,59.90027791
1397,628070,68906304,-146.0061916,59.8963171,14816,13719616,-146.0061916,59.8963171
1398,628071,54426424,-145.9402572,59.89232363,14816,13719616,-145.9402572,59.89232363
1399,628072,37953184,-145.8743388,59.88829752,14816,13719616,-145.8743388,59.88829752
1400,628073,92235856,-145.8084364,59.88423878,14816,13719616,-145.8084364,59.88423878
1401,628074,96476568,-145.7425502,59.88014742,14816,13719616,-145.7425502,59.88014742
1402,628075,66126204,-145.6766804,59.87602345,14816,13719616,-145.6766804,59.87602345
1403,628076,99483800,-145.610827,59.87186689,14816,13719616,-145.610827,59.87186689
1404,628077,96031520,-145.5449902,59.86767774,14816,13719616,-145.5449902,59.86767774
1405,628078,81028616,-145.4791701,59.86345602,14816,13719616,-145.4791701,59.86345602
1406,628079,23197142,-145.4133669,59.85920175,14816,13719616,-145.4133669,59.85920175
1407,628080,86597848,-145.3475806,59.85491493,14816,13719616,-145.3475806,59.85491493
1408,628081,73705952,-145.2818113,59.85059557,14816,13719616,-145.2818113,59.85059557
1409,628082,77375360,-145.2160593,59.8462437,14816,13719616,-145.2160593,59.8462437
1410,628083,91873984,-145.1503246,59.84185931,14816,13719616,-145.1503246,59.84185931
1411,628084,96507624,-145.0846073,59.83744244,14816,13719616,-145.0846073,59.83744243
1412,628085,44657136,-145.0189076,59.83299307,14816,13719616,-145.0189076,59.83299307
1413,628086,80773176,-144.9532256,59.82851124,14816,13719616,-144.9532256,59.82851124
1414,628087,59377480,-144.8875613,59.82399695,14816,13719616,-144.8875613,59.82399695
1415,628088,67788560,-144.821915,59.81945022,14816,13719616,-144.821915,59.81945022
1416,628089,43855912,-144.7562868,59.81487105,14816,13719616,-144.7562868,59.81487105
1417,628090,47469376,-144.6906767,59.81025947,14816,13719616,-144.6906767,59.81025947
1418,628091,60615568,-144.6266119,59.80566439,15451.87876,13053740.67,-144.6250849,59.80561549
1419,628092,5691986,-144.5543783,59.79824953,14978.54714,10701906.58,-144.5595115,59.80093911
1420,628093,25476584,-144.4939566,59.79623036,14816,13719616,-144.4939566,59.79623036
1421,628094,31266474,-144.4284204,59.79148924,14816,13719616,-144.4284204,59.79148924
1422,628095,32908318,-144.3629029,59.78671578,14816,13719616,-144.3629029,59.78671578
1423,628096,23841154,-144.2974043,59.78190997,14816,13719616,-144.2974043,59.78190997
1424,628097,25475312,-144.2319248,59.77707185,14816,13719616,-144.2319248,59.77707185
1425,628098,84015440,-144.1664643,59.77220141,14816,13719616,-144.1664643,59.77220141
1426,628099,49943640,-144.1010231,59.76729869,14816,13719616,-144.1010231,59.76729869
1427,628100,39333176,-144.0356013,59.76236368,14816,13719616,-144.0356013,59.76236368
1428,628101,86044864,-143.9701989,59.7573964,14816,13719616,-143.9701989,59.7573964
1429,628102,21842574,-143.9048162,59.75239688,14816,13719616,-143.9048162,59.75239688
1430,628103,80753312,-143.8394531,59.74736511,14816,13719616,-143.8394531,59.74736511
1431,628104,91587152,-143.7741099,59.74230113,14816,13719616,-143.7741099,59.74230113
1432,628105,10890260,-143.7087867,59.73720493,14816,13719616,-143.7087867,59.73720493
1433,628106,49209628,-143.6434835,59.73207654,14816,13719616,-143.6434835,59.73207654
1434,628107,91516480,-143.5782005,59.72691597,14816,13719616,-143.5782005,59.72691597
1435,628108,71320624,-143.5129378,59.72172324,14816,13719616,-143.5129378,59.72172324
1436,628109,3105952,-143.4476955,59.71649835,14816,13719616,-143.4476955,59.71649835
1437,628110,23295090,-143.3824737,59.71124133,14816,13719616,-143.3824737,59.71124133
1438,628111,22394808,-143.3172726,59.7059522,14816,13719616,-143.3172726,59.70595219
1439,628112,46381024,-143.2520923,59.70063095,14816,13719616,-143.2520923,59.70063095
1440,628113,70621024,-143.1869329,59.69527762,14816,13719616,-143.1869329,59.69527762
1441,628114,53572708,-143.1217944,59.68989221,14816,13719616,-143.1217944,59.68989221
1442,628115,6670860,-143.0566771,59.68447474,14816,13719616,-143.0566771,59.68447474
1443,628116,51564180,-142.991581,59.67902523,14816,13719616,-142.991581,59.67902523
1444,628117,1962349,-142.9265062,59.6735437,14816,13719616,-142.9265062,59.67354369
1445,628118,54634528,-142.8614529,59.66803014,14816,13719616,-142.8614529,59.66803014
1446,628119,28646404,-142.7964212,59.66248459,14816,13719616,-142.7964212,59.66248459
1447,628120,67888560,-142.7314111,59.65690706,14816,13719616,-142.7314111,59.65690706
1448,628121,99441632,-142.6664228,59.65129757,14816,13719616,-142.6664228,59.65129757
1450,628123,98102272,-142.5365122,59.63998274,14816,13719616,-142.5365122,59.63998274
1451,628124,11731711,-142.47159,59.63427745,14816,13719616,-142.47159,59.63427745
1452,628125,65200520,-142.4066901,59.62854025,14816,13719616,-142.4066901,59.62854025
1453,628126,12646444,-142.3418125,59.62277117,14816,13719616,-142.3418125,59.62277116
1454,628127,57726092,-142.2769574,59.61697021,14816,13719616,-142.2769574,59.61697021
1455,628128,92590480,-142.2121249,59.61113741,14816,13719616,-142.2121249,59.61113741
1456,628129,28990786,-142.1473151,59.60527276,14816,13719616,-142.1473151,59.60527276
1457,628130,1427052,-142.0825281,59.5993763,14816,13719616,-142.0825281,59.5993763
1458,628131,70700072,-142.0177641,59.59344803,14816,13719616,-142.0177641,59.59344803
1459,628132,65117816,-141.953023,59.58748798,14816,13719616,-141.953023,59.58748798
1460,628133,37144000,-141.8883051,59.58149616,14816,13719616,-141.8883051,59.58149616
1461,628134,91673568,-141.8236105,59.57547258,14816,13719616,-141.8236105,59.57547258
1462,628135,92043400,-141.7589392,59.56941727,14816,13719616,-141.7589392,59.56941727
1463,628136,30031674,-141.6942914,59.56333024,14816,13719616,-141.6942914,59.56333024
1464,628137,2958699,-141.6296672,59.5572115,14816,13719616,-141.6296672,59.5572115
1465,628138,89109376,-141.5650667,59.55106108,14816,13719616,-141.5650667,59.55106108
1466,628139,92880096,-141.50049,59.54487899,14816,13719616,-141.50049,59.54487899
1467,628140,35681792,-141.4359372,59.53866525,14816,13719616,-141.4359372,59.53866525
1468,628141,71085840,-141.3714084,59.53241988,14816,13719616,-141.3714084,59.53241988
1469,628142,2117554,-141.3069037,59.52614289,14816,13719616,-141.3069037,59.52614289
1470,628143,60066400,-141.2424233,59.5198343,14816,13719616,-141.2424233,59.5198343
1471,628144,84344872,-141.1779672,59.51349413,14816,13719616,-141.1779672,59.51349413
1472,628145,13197224,-141.1135356,59.5071224,14816,13719616,-141.1135356,59.5071224
1473,628146,33226060,-141.0491285,59.50071912,14816,13719616,-141.0491285,59.50071912
1474,628147,1646681,-140.9847461,59.49428431,14816,13719616,-140.9847461,59.49428431
1475,628148,45786212,-140.9203885,59.48781799,14816,13719616,-140.9203885,59.48781799
1476,628149,9655043,-140.8560557,59.48132018,14816,13719616,-140.8560557,59.48132018
1477,628150,49644968,-140.791748,59.4747909,14816,13719616,-140.791748,59.4747909
1478,628151,16471791,-140.7274653,59.46823015,14816,13719616,-140.7274653,59.46823015
1479,628152,2738042,-140.6632078,59.46163797,14816,13719616,-140.6632078,59.46163797
1480,628153,54168952,-140.5989757,59.45501437,14816,13719616,-140.5989757,59.45501437
1481,628154,16189985,-140.5347689,59.44835937,14816,13719616,-140.5347689,59.44835937
1482,628155,20175890,-140.4705876,59.44167298,14816,13719616,-140.4705876,59.44167298
1483,628156,82105048,-140.406432,59.43495523,14816,13719616,-140.406432,59.43495523
1484,628157,33007658,-140.3423021,59.42820613,14816,13719616,-140.3423021,59.42820613
1485,628158,19740002,-140.278198,59.4214257,14816,13719616,-140.278198,59.4214257
1486,628159,94763800,-140.2141199,59.41461396,14816,13719616,-140.2141199,59.41461396
1487,628160,20580978,-140.1500677,59.40777093,14816,13719616,-140.1500677,59.40777093
1488,628161,75067728,-140.0860417,59.40089663,14816,13719616,-140.0860417,59.40089663
1489,628162,21700806,-140.022042,59.39399108,14816,13719616,-140.022042,59.39399108
1490,628163,98517680,-139.9580686,59.38705429,14816,13719616,-139.9580686,59.38705429
1491,628164,63158184,-139.8941216,59.38008628,14816,13719616,-139.8941216,59.38008628
1492,628165,29947052,-139.8302012,59.37308708,14816,13719616,-139.8302012,59.37308708
1493,628166,23001114,-139.7663075,59.3660567,14816,13719616,-139.7663075,59.3660567
1494,628167,83574264,-139.7024404,59.35899516,14816,13719616,-139.7024404,59.35899516
1495,628168,41354064,-139.6386003,59.35190248,14816,13719616,-139.6386003,59.35190248
1496,628169,29850176,-139.5747871,59.34477868,14816,13719616,-139.5747871,59.34477868
1497,628170,40246328,-139.5110009,59.33762378,14816,13719616,-139.5110009,59.33762378
1498,628171,7812775,-139.4472419,59.3304378,14816,13719616,-139.4472419,59.3304378
1499,628172,60127572,-139.3835102,59.32322075,14816,13719616,-139.3835102,59.32322075
1500,628173,61234444,-139.3198058,59.31597267,14816,13719616,-139.3198058,59.31597267
1501,628174,7194325,-139.2561288,59.30869356,14816,13719616,-139.2561288,59.30869356
1502,628175,34934852,-139.1938261,59.30064751,14293.55815,12961853.13,-139.1924794,59.30138345
1503,628176,37379020,-139.1323852,59.28996794,12862.68502,10020795.19,-139.1288577,59.29404235
1504,628177,74924008,-139.0715293,59.27883045,11174.60451,6665715.452,-139.0652637,59.28667029
1508,629362,98649072,-149.3886378,60.02462217,13960.83743,12250573.69,-149.3916825,60.02341287
1512,629366,70694896,-149.1256664,60.01394763,15019.56712,13707422.18,-149.1256843,60.01396263
1516,629391,97021000,-147.4600226,59.93896219,13369.23941,9111054.536,-147.4670737,59.94293176
1517,629392,34008256,-147.4012074,59.93951539,15355.79822,13577038.99,-147.4008852,59.93966246
1518,629393,20683572,-147.3347074,59.93635878,14788.80315,13718449.06,-147.3347099,59.9363603
1519,629394,34900360,-147.2685478,59.93302531,14816,13719616,-147.2685478,59.93302531
1520,629395,4258712,-147.2023992,59.9296575,14816,13719616,-147.2023992,59.9296575
1521,629396,2773597,-147.136264,59.92625686,14816,13719616,-147.136264,59.92625686
1522,629397,98751248,-147.0701426,59.92282342,14816,13719616,-147.0701426,59.92282342
1523,629398,54178952,-147.0040349,59.91935718,14816,13719616,-147.0040349,59.91935718
1524,629399,40796312,-146.9379411,59.91585816,14816,13719616,-146.9379411,59.91585815
1525,629400,6038541,-146.8718614,59.91232635,14816,13719616,-146.8718614,59.91232635
1526,629401,26186194,-146.8057958,59.90876178,14816,13719616,-146.8057958,59.90876178
1527,629402,14647640,-146.7397445,59.90516446,14816,13719616,-146.7397445,59.90516446
1528,629403,66354012,-146.6737077,59.90153439,14816,13719616,-146.6737077,59.90153439
1529,629404,94620064,-146.6076854,59.89787158,14816,13719616,-146.6076854,59.89787158
1530,629405,38265248,-146.5416777,59.89417605,14816,13719616,-146.5416777,59.89417605
1531,629406,87221944,-146.4756849,59.89044781,14816,13719616,-146.4756849,59.89044781
1532,629407,62853944,-146.4097069,59.88668686,14816,13719616,-146.4097069,59.88668686
1533,629408,29684182,-146.3437441,59.88289323,14816,13719616,-146.3437441,59.88289323
1534,629409,70335360,-146.2777963,59.87906691,14816,13719616,-146.2777963,59.87906691
1535,629410,85493216,-146.2118639,59.87520793,14816,13719616,-146.2118639,59.87520793
1536,629411,67993864,-146.1459469,59.87131628,14816,13719616,-146.1459469,59.87131628
1537,629412,77584664,-146.0800455,59.86739199,14816,13719616,-146.0800455,59.86739199
1538,629413,53486252,-146.0141597,59.86343507,14816,13719616,-146.0141597,59.86343507
1539,629414,21154384,-145.9482897,59.85944552,14816,13719616,-145.9482897,59.85944552
1540,629415,63320744,-145.8824356,59.85542336,14816,13719616,-145.8824356,59.85542336
1541,629416,74116488,-145.8165976,59.8513686,14816,13719616,-145.8165976,59.8513686
1542,629417,37287660,-145.7507757,59.84728126,14816,13719616,-145.7507757,59.84728126
1543,629418,30051934,-145.6849701,59.84316133,14816,13719616,-145.6849701,59.84316133
1544,629419,51706468,-145.6191809,59.83900885,14816,13719616,-145.6191809,59.83900885
1545,629420,54845064,-145.5534083,59.83482381,14816,13719616,-145.5534083,59.83482381
1546,629421,2728843,-145.4876523,59.83060623,14816,13719616,-145.4876523,59.83060623
1547,629422,68030416,-145.4219131,59.82635612,14816,13719616,-145.4219131,59.82635612
1548,629423,19310190,-145.3561908,59.8220735,14816,13719616,-145.3561908,59.8220735
1549,629424,58079940,-145.2904855,59.81775837,14816,13719616,-145.2904855,59.81775837
1550,629425,39566904,-145.2247974,59.81341076,14816,13719616,-145.2247974,59.81341076
1551,629426,21822714,-145.1591265,59.80903066,14816,13719616,-145.1591265,59.80903066
1552,629427,34217816,-145.093473,59.8046181,14816,13719616,-145.093473,59.8046181
1553,629428,12064601,-145.027837,59.80017309,14816,13719616,-145.027837,59.80017309
1554,629429,17421464,-144.9622187,59.79569564,14816,13719616,-144.9622187,59.79569564
1555,629430,24946988,-144.8966181,59.79118576,14816,13719616,-144.8966181,59.79118576
1556,629431,50003708,-144.8310354,59.78664347,14816,13719616,-144.8310354,59.78664347
1557,629432,4769871,-144.7654706,59.78206878,14816,13719616,-144.7654706,59.78206878
1558,629433,74714392,-144.699924,59.7774617,14816,13719616,-144.699924,59.7774617
1559,629434,70641280,-144.6343956,59.77282225,14816,13719616,-144.6343956,59.77282225
1560,629435,96169736,-144.5688856,59.76815043,14816,13719616,-144.5688856,59.76815043
1561,629436,74286104,-144.503394,59.76344627,14816,13719616,-144.503394,59.76344627
1562,629437,26188714,-144.4379211,59.75870978,14816,13719616,-144.4379211,59.75870978
1563,629438,61795072,-144.3724668,59.75394096,14816,13719616,-144.3724668,59.75394096
1564,629439,33422878,-144.3070314,59.74913984,14816,13719616,-144.3070314,59.74913984
1565,629440,29776448,-144.2416149,59.74430643,14816,13719616,-144.2416149,59.74430643
1566,629441,76211920,-144.1762175,59.73944074,14816,13719616,-144.1762175,59.73944074
1567,629442,89988520,-144.1108393,59.73454278,14816,13719616,-144.1108393,59.73454278
1568,629443,44390496,-144.0454804,59.72961258,14816,13719616,-144.0454804,59.72961258
1569,629444,60993380,-143.9801409,59.72465013,14816,13719616,-143.9801409,59.72465013
1570,629445,67808264,-143.914821,59.71965547,14816,13719616,-143.914821,59.71965547
1571,629446,88120352,-143.8495207,59.7146286,14816,13719616,-143.8495207,59.7146286
1572,629447,78077040,-143.7842401,59.70956953,14816,13719616,-143.7842401,59.70956953
1573,629448,80261848,-143.7189795,59.70447828,14816,13719616,-143.7189795,59.70447828
1574,629449,74823416,-143.6537389,59.69935487,14816,13719616,-143.6537389,59.69935487
1575,629450,44135864,-143.5885184,59.69419931,14816,13719616,-143.5885184,59.69419931
1576,629451,86791104,-143.5233182,59.68901162,14816,13719616,-143.5233182,59.68901162
1577,629452,61115412,-143.4581383,59.6837918,14816,13719616,-143.4581383,59.6837918
1578,629453,22936554,-143.3929789,59.67853988,14816,13719616,-143.3929789,59.67853988
1579,629454,37125628,-143.3278401,59.67325587,14816,13719616,-143.3278401,59.67325587
1580,629455,89581080,-143.262722,59.66793978,14816,13719616,-143.262722,59.66793978
1581,629456,59293668,-143.1976247,59.66259163,14816,13719616,-143.1976247,59.66259163
1582,629457,57432364,-143.1325483,59.65721144,14816,13719616,-143.1325483,59.65721143
1583,629458,90051664,-143.067493,59.65179921,14816,13719616,-143.067493,59.65179921
1584,629459,72987064,-143.0024589,59.64635497,14816,13719616,-143.0024589,59.64635497
1585,629460,27400592,-142.9374461,59.64087873,14816,13719616,-142.9374461,59.64087873
1586,629461,62288064,-142.8724546,59.63537051,14816,13719616,-142.8724546,59.63537051
1587,629462,67345752,-142.8074846,59.62983032,14816,13719616,-142.8074846,59.62983032
1588,629463,17271074,-142.7425363,59.62425818,14816,13719616,-142.7425363,59.62425818
1589,629464,26570040,-142.6776097,59.6186541,14816,13719616,-142.6776097,59.6186541
1590,629465,65844208,-142.612705,59.6130181,14816,13719616,-142.612705,59.6130181
1591,629466,14025174,-142.5478222,59.60735019,14816,13719616,-142.5478222,59.60735019
1592,629467,37433808,-142.4829615,59.6016504,14816,13719616,-142.4829615,59.6016504
1593,629468,69586672,-142.418123,59.59591873,14816,13719616,-142.418123,59.59591873
1594,629469,66941744,-142.3533067,59.5901552,14816,13719616,-142.3533067,59.5901552
1595,629470,48501516,-142.2885129,59.58435984,14816,13719616,-142.2885129,59.58435984
1596,629471,75781112,-142.2237416,59.57853265,14816,13719616,-142.2237416,59.57853265
1597,629472,83343088,-142.158993,59.57267365,14816,13719616,-142.158993,59.57267365
1598,629473,84732288,-142.0942671,59.56678286,14816,13719616,-142.0942671,59.56678286
1599,629474,14594816,-142.029564,59.56086029,14816,13719616,-142.029564,59.56086029
1600,629475,32015220,-141.9648839,59.55490597,14816,13719616,-141.9648839,59.55490597
1601,629476,66169852,-141.9002269,59.5489199,14816,13719616,-141.9002269,59.5489199
1602,629477,52628920,-141.8355931,59.54290211,14816,13719616,-141.8355931,59.54290211
1603,629478,92707528,-141.7709826,59.53685261,14816,13719616,-141.7709826,59.53685261
1604,629479,74264928,-141.7063954,59.53077142,14816,13719616,-141.7063954,59.53077142
1605,629480,76204872,-141.6418318,59.52465855,14816,13719616,-141.6418318,59.52465855
1606,629481,76005000,-141.5772918,59.51851403,14816,13719616,-141.5772918,59.51851403
1607,629482,95230256,-141.5127756,59.51233787,14816,13719616,-141.5127756,59.51233787
1608,629483,2144457,-141.4482832,59.50613008,14816,13719616,-141.4482832,59.50613008
1609,629484,91660072,-141.3838147,59.49989069,14816,13719616,-141.3838147,59.49989069
1610,629485,21989354,-141.3193703,59.49361971,14816,13719616,-141.3193703,59.4936197
1611,629486,79864912,-141.2549501,59.48731715,14816,13719616,-141.2549501,59.48731715
1612,629487,36671876,-141.1905542,59.48098305,14816,13719616,-141.1905542,59.48098305
1613,629488,91778048,-141.1261826,59.4746174,14816,13719616,-141.1261826,59.4746174
1614,629489,97388032,-141.0618355,59.46822024,14816,13719616,-141.0618355,59.46822024
1615,629490,51485548,-140.997513,59.46179158,14816,13719616,-140.997513,59.46179158
1616,629491,90233960,-140.9332152,59.45533143,14816,13719616,-140.9332152,59.45533143
1617,629492,18221566,-140.8689423,59.44883982,14816,13719616,-140.8689423,59.44883982
1618,629493,15921311,-140.8046942,59.44231676,14816,13719616,-140.8046942,59.44231676
1619,629494,35787236,-140.7404712,59.43576227,14816,13719616,-140.7404712,59.43576227
1620,629495,33515882,-140.6762732,59.42917637,14816,13719616,-140.6762732,59.42917637
1621,629496,85951840,-140.6121006,59.42255908,14816,13719616,-140.6121006,59.42255908
1622,629497,7451715,-140.5479532,59.41591041,14816,13719616,-140.5479532,59.41591041
1623,629498,88487728,-140.4838313,59.40923039,14816,13719616,-140.4838313,59.40923039
1624,629499,72101360,-140.4197349,59.40251902,14816,13719616,-140.4197349,59.40251902
1625,629500,95177288,-140.3556642,59.39577634,14816,13719616,-140.3556642,59.39577634
1626,629501,91217096,-140.2916192,59.38900235,14816,13719616,-140.2916192,59.38900235
1627,629502,74268432,-140.2276001,59.38219709,14816,13719616,-140.2276001,59.38219709
1628,629503,15647006,-140.163607,59.37536055,14816,13719616,-140.163607,59.37536055
1629,629504,20722810,-140.0996399,59.36849277,14816,13719616,-140.0996399,59.36849277
1630,629505,43003420,-140.035699,59.36159377,14816,13719616,-140.035699,59.36159377
1631,629506,98412768,-139.9717843,59.35466355,14816,13719616,-139.9717843,59.35466355
1632,629507,30813002,-139.907896,59.34770215,14816,13719616,-139.907896,59.34770215
1633,629508,97889056,-139.8440342,59.34070957,14816,13719616,-139.8440342,59.34070957
1634,629509,95116488,-139.780199,59.33368585,14816,13719616,-139.780199,59.33368585
1635,629510,26901572,-139.7163904,59.32663099,14816,13719616,-139.7163904,59.32663099
1636,629511,9827442,-139.6526086,59.31954502,14816,13719616,-139.6526086,59.31954502
1637,629512,10795518,-139.5888537,59.31242795,14816,13719616,-139.5888537,59.31242795
1638,629513,30115154,-139.5251258,59.30527981,14816,13719616,-139.5251258,59.30527981
1639,629514,53857464,-139.4614249,59.29810061,14816,13719616,-139.4614249,59.29810061
1640,629515,65293604,-139.3977512,59.29089038,14816,13719616,-139.3977512,59.29089038
1641,629516,79250352,-139.3341048,59.28364913,14816,13719616,-139.3341048,59.28364913
1642,629517,74603968,-139.2704858,59.27637688,14816,13719616,-139.2704858,59.27637688
1643,629518,45514492,-139.2068942,59.26907366,14816,13719616,-139.2068942,59.26907366
1644,629519,73546968,-139.1433302,59.26173948,14816,13719616,-139.1433302,59.26173948
1645,629520,67430424,-139.0797939,59.25437436,14816,13719616,-139.0797939,59.25437436
1646,629521,88025928,-139.0162853,59.24697832,14816,13719616,-139.0162853,59.24697832
1647,629522,39359756,-138.9539455,59.23905706,14323.37473,13175524.37,-138.9528047,59.23955138
1648,629523,28586548,-138.8943584,59.22749904,12584.80832,9322857.328,-138.8893519,59.23209357
1652,630706,29058916,-149.3402072,59.98908421,17194.73932,9631301.479,-149.3298535,59.9880616
1654,630708,30614466,-149.1879839,59.98250949,15351.59665,9730171.114,-149.1969866,59.98334116
1655,630709,46273904,-149.139363,59.98195695,17927.45086,9786530.381,-149.1305676,59.98093137
1665,630734,15891239,-147.4669908,59.9165508,12055.62597,7240522.544,-147.4736,59.90997074
1666,630735,39197220,-147.4072531,59.90675514,15094.39555,13629671.98,-147.4074768,59.90670466
1667,630736,51270300,-147.3413666,59.90340576,14816,13719616,-147.3413666,59.90340576
1668,630737,43283304,-147.2752697,59.90007406,14816,13719616,-147.2752697,59.90007406
1669,630738,33746724,-147.2091862,59.89670956,14816,13719616,-147.2091862,59.89670956
1670,630739,50607024,-147.1431162,59.89331228,14816,13719616,-147.1431162,59.89331227
1671,630740,26308000,-147.0770597,59.88988222,14816,13719616,-147.0770597,59.88988221
1672,630741,22860100,-147.0110171,59.88641939,14816,13719616,-147.0110171,59.88641939
1673,630742,59206952,-146.9449883,59.88292381,14816,13719616,-146.9449883,59.88292381
1674,630743,80859920,-146.8789735,59.87939548,14816,13719616,-146.8789735,59.87939548
1675,630744,9069287,-146.8129728,59.87583442,14816,13719616,-146.8129728,59.87583442
1676,630745,74023960,-146.7469864,59.87224063,14816,13719616,-146.7469864,59.87224063
1677,630746,68352968,-146.6810143,59.86861413,14816,13719616,-146.6810143,59.86861413
1678,630747,14150272,-146.6150568,59.86495493,14816,13719616,-146.6150568,59.86495493
1679,630748,79572744,-146.5491138,59.86126303,14816,13719616,-146.5491138,59.86126303
1680,630749,9909725,-146.4831857,59.85753845,14816,13719616,-146.4831857,59.85753845
1681,630750,69117200,-146.4172724,59.8537812,14816,13719616,-146.4172724,59.8537812
1682,630751,70683656,-146.3513741,59.84999129,14816,13719616,-146.3513741,59.84999129
1684,630753,87415992,-146.219623,59.84231354,14816,13719616,-146.219623,59.84231354
1685,630754,30809480,-146.1537704,59.83842571,14816,13719616,-146.1537704,59.83842571
1686,630755,55433136,-146.0879334,59.83450527,14816,13719616,-146.0879334,59.83450527
