"","gridcode","Area_KM2","lon_centro","lat_centro","Shape_Leng","Shape_Area","lon","lat"
"4580",46914864,13.719616,-418342.2069,2423891.7754,0.276662001817,0.00346845099249,-165.554668798,71.4885068799
"4581",2896621,13.719616,-414638.2069,2423891.7754,0.276644069207,0.00346951038146,-165.454389745,71.49438038
"4582",7409836,13.719616,-410934.2069,2423891.7754,0.276625960242,0.00347056141081,-165.354057908,71.500203416
"4583",70190608,13.719616,-407230.2069,2423891.7754,0.276607677284,0.00347160393924,-165.253673703,71.5059759415
"4584",95317192,13.719616,-403526.2069,2423891.7754,0.27658922857,0.00347263800905,-165.153237547,71.5116979115
"4585",39445752,13.719616,-399822.2069,2423891.7754,0.276570622131,0.00347366357983,-165.052749862,71.5173692812
"4586",47294544,13.719616,-396118.2069,2423891.7754,0.276551859984,0.00347468055852,-164.952211067,71.5229900052
"4587",69782200,13.719616,-392414.2069,2423891.7754,0.276532955894,0.00347568908924,-164.851621585,71.5285600393
"4588",82954872,13.719616,-388710.2069,2423891.7754,0.276513910251,0.00347668897782,-164.750981838,71.5340793395
"4589",86800088,13.719616,-385006.2069,2423891.7754,0.276494733474,0.00347768033054,-164.650292253,71.5395478615
"4590",96040608,13.719616,-381302.2069,2423891.7754,0.276475428397,0.003478662958,-164.549553255,71.5449655625
"4591",91936096,13.719616,-377598.2069,2423891.7754,0.276456007166,0.00347963700249,-164.448765271,71.5503323993
"4592",12339347,13.719616,-373894.2069,2423891.7754,0.276436472877,0.00348060239672,-164.347928732,71.5556483293
"4593",5288914,13.719616,-370190.2069,2423891.7754,0.276416833093,0.00348155906454,-164.247044066,71.5609133099
"4594",72565784,13.719616,-366486.2069,2423891.7754,0.276397094223,0.00348250703669,-164.146111705,71.5661272996
"4595",50697540,13.719616,-362782.2069,2423891.7754,0.276377264264,0.00348344627215,-164.045132083,71.5712902564
"4596",57154796,13.719616,-359078.2069,2423891.7754,0.276357349486,0.00348437670498,-163.944105632,71.576402139
"4597",7664454,13.719616,-355374.2069,2423891.7754,0.27633735559,0.00348529837224,-163.843032789,71.5814629068
"4598",85074456,13.719616,-351670.2069,2423891.7754,0.276317292046,0.00348621126731,-163.741913991,71.586472519
"4599",87600552,13.719616,-347966.2069,2423891.7754,0.276297162963,0.00348711527349,-163.640749674,71.5914309352
"4600",64306260,13.719616,-344262.2069,2423891.7754,0.276276976676,0.00348801048998,-163.539540277,71.5963381159
"4601",86734184,13.719616,-340558.2069,2423891.7754,0.276256738529,0.00348889680326,-163.438286243,71.601194022
"4602",36489140,13.719616,-336854.2069,2423891.7754,0.276236459306,0.00348977422484,-163.336988011,71.6059986144
"4603",5291039,13.719616,-333150.2069,2423891.7754,0.27621614031,0.00349064269379,-163.235646025,71.6107518537
"4604",70235240,13.719616,-329446.2069,2423891.7754,0.276195794544,0.00349150229737,-163.134260728,71.6154537022
"4605",1458260,13.719616,-325742.2069,2423891.7754,0.276175424021,0.00349235290737,-163.032832565,71.620104122
"4606",25321770,13.719616,-322038.2069,2423891.7754,0.276155037149,0.00349319454173,-162.931361983,71.6247030751
"4607",70852200,13.719616,-318334.2069,2423891.7754,0.276134640375,0.00349402711527,-162.82984943,71.6292505245
"4608",73821688,13.719616,-314630.2069,2423891.7754,0.276114242488,0.00349485072624,-162.728295353,71.6337464334
"4609",6376785,13.719616,-310926.2069,2423891.7754,0.276093848499,0.00349566527027,-162.626700204,71.6381907655
"4610",29844322,13.719616,-307222.2069,2423891.7754,0.276073465813,0.0034964707438,-162.525064431,71.6425834845
"4611",44835408,13.719616,-303518.2069,2423891.7754,0.276053102139,0.00349726717489,-162.423388488,71.6469245553
"4612",29012518,13.719616,-299814.2069,2423891.7754,0.276032761904,0.0034980544709,-162.321672827,71.651213942
"4613",68594696,13.719616,-296110.2069,2423891.7754,0.276012454439,0.00349883264912,-162.219917904,71.6554516098
"4614",12395724,13.719616,-292406.2069,2423891.7754,0.275992186917,0.00349960170468,-162.118124173,71.659637525
"4615",25808584,13.719616,-288702.2069,2423891.7754,0.275971962519,0.003500361555,-162.01629209,71.6637716523
"4616",59919524,13.719616,-284998.2069,2423891.7754,0.275951790583,0.0035011122397,-161.914422113,71.6678539586
"4617",95056096,13.719616,-281294.2069,2423891.7754,0.275931680593,0.00350185375475,-161.812514701,71.6718844109
"4618",43820168,13.719616,-277590.2069,2423891.7754,0.275911632922,0.00350258597432,-161.710570312,71.6758629753
"4619",55483756,13.719616,-273886.2069,2423891.7754,0.275891658693,0.00350330897361,-161.608589408,71.67978962
"4620",93375904,13.719616,-270182.2069,2423891.7754,0.275871763061,0.00350402273243,-161.506572451,71.6836643126
"4621",85606800,13.719616,-266478.2069,2423891.7754,0.275851955562,0.00350472728788,-161.404519902,71.6874870215
"4622",37056856,13.719616,-262774.2069,2423891.7754,0.275832239737,0.00350542249081,-161.302432226,71.6912577155
"4623",97729800,13.719616,-259070.2069,2423891.7754,0.275812621395,0.00350610835832,-161.200309886,71.6949763636
"4624",77691360,13.719616,-255366.2069,2423891.7754,0.275793110943,0.00350678499008,-161.098153349,71.6986429348
"4625",27969580,13.719616,-251662.2069,2423891.7754,0.275773710651,0.00350745217111,-160.995963081,71.7022573992
"4626",90007992,13.719616,-247958.2069,2423891.7754,0.275754429027,0.00350810999654,-160.893739549,71.7058197273
"4627",66083292,13.719616,-244254.2069,2423891.7754,0.275735274901,0.0035087585343,-160.791483222,71.7093298899
"4628",40131304,13.719616,-240550.2069,2423891.7754,0.27571624926,0.00350939758077,-160.689194569,71.7127878577
"4629",62456052,13.719616,-236846.2069,2423891.7754,0.275697362851,0.00351002724751,-160.586874061,71.7161936019
"4630",97530200,13.719616,-233142.2069,2423891.7754,0.275678621568,0.00351064755169,-160.484522168,71.7195470949
"4631",61062896,13.719616,-229438.2069,2423891.7754,0.27566003172,0.00351125841595,-160.382139363,71.722848309
"4632",30622128,13.719616,-225734.2069,2423891.7754,0.275641596267,0.00351185971013,-160.279726118,71.7260972169
"4633",77509368,13.719616,-222030.2069,2423891.7754,0.275623323272,0.00351245153691,-160.177282906,71.7292937915
"4634",81874144,13.719616,-218326.2069,2423891.7754,0.275605221739,0.00351303397636,-160.074810204,71.7324380066
"4635",61637772,13.719616,-214622.2069,2423891.7754,0.275587293662,0.00351360688177,-159.972308486,71.735529836
"4636",37500136,13.719616,-210918.2069,2423891.7754,0.275569547717,0.00351417025147,-159.869778228,71.7385692542
"4637",6475500,13.719616,-207214.2069,2423891.7754,0.275551988433,0.00351472406481,-159.767219908,71.7415562361
"4638",84047160,13.719616,-203510.2069,2423891.7754,0.275534621379,0.00351526830133,-159.664634002,71.7444907567
"4639",30833212,13.719616,-199806.2069,2423891.7754,0.275517455416,0.00351580308798,-159.562020991,71.7473727915
"4640",99250744,13.719616,-196102.2069,2423891.7754,0.275500492569,0.0035163282513,-159.459381353,71.7502023168
"4641",90198344,13.719616,-192398.2069,2423891.7754,0.275483740745,0.00351684382405,-159.356715568,71.752979309
"4642",48067648,13.719616,-188694.2069,2423891.7754,0.275467203669,0.00351734976181,-159.254024119,71.7557037452
"4643",68964512,13.719616,-184990.2069,2423891.7754,0.275450891258,0.00351784613491,-159.151307484,71.7583756023
"4644",48360656,13.719616,-181286.2069,2423891.7754,0.275434802662,0.00351833284341,-159.048566149,71.7609948584
"4645",97566712,13.719616,-177582.2069,2423891.7754,0.275418946789,0.00351880985674,-158.945800594,71.7635614915
"4646",60735668,13.719616,-173878.2069,2423891.7754,0.275403328588,0.00351927725233,-158.843011305,71.76607548
"4647",32792794,13.719616,-170174.2069,2423891.7754,0.275387957182,0.00351973507801,-158.740198765,71.7685368034
"4648",57894844,13.719616,-166470.2069,2423891.7754,0.275372829243,0.00352018311357,-158.63736346,71.7709454408
"4649",99049928,13.719616,-162766.2069,2423891.7754,0.275357958328,0.00352062154182,-158.534505875,71.7733013719
"4650",94330968,13.719616,-159062.2069,2423891.7754,0.275343345283,0.00352105028755,-158.431626497,71.7756045777
"4651",90580864,13.719616,-155358.2069,2423891.7754,0.275328995141,0.0035214692674,-158.328725813,71.7778550388
"4652",82156672,13.719616,-151654.2069,2423891.7754,0.275314912152,0.00352187847826,-158.225804311,71.7800527355
"4653",44174636,13.719616,-147950.2069,2423891.7754,0.275301103792,0.00352227800012,-158.122862478,71.7821976502
"4654",79993376,13.719616,-144246.2069,2423891.7754,0.275287572718,0.00352266778415,-158.019900803,71.7842897648
"4655",42947332,13.719616,-140542.2069,2423891.7754,0.275274323034,0.00352304779468,-157.916919777,71.7863290616
"4656",92587976,13.719616,-136838.2069,2423891.7754,0.275261361735,0.00352341809745,-157.813919888,71.7883155239
"4657",62231664,13.719616,-133134.2069,2423891.7754,0.275248692194,0.00352377863529,-157.710901627,71.7902491344
"4658",30983856,13.719616,-129430.2069,2423891.7754,0.275236316983,0.00352412935754,-157.607865486,71.7921298774
"4659",46366432,13.719616,-125726.2069,2423891.7754,0.275224241304,0.00352447026138,-157.504811955,71.7939577373
"4660",19589990,13.719616,-122022.2069,2423891.7754,0.27521246972,0.00352480139402,-157.401741527,71.7957326983
"4661",85919856,13.719616,-118318.2069,2423891.7754,0.275201006532,0.00352512271124,-157.298654695,71.7974547454
"4662",42858960,13.719616,-114614.2069,2423891.7754,0.275189856585,0.00352543427785,-157.195551949,71.7991238642
"4663",25280532,13.719616,-110910.2069,2423891.7754,0.275179018599,0.00352573592489,-157.092433787,71.8007400411
"4664",22553206,13.719616,-107206.2069,2423891.7754,0.27516850238,0.00352602775586,-156.9893007,71.8023032623
"4665",35482196,13.719616,-103502.2069,2423891.7754,0.275158309538,0.00352630980145,-156.886153182,71.8038135141
"4666",22222658,13.719616,-99798.2069,2423891.7754,0.275148440399,0.00352658191186,-156.78299173,71.8052707845
"4667",36714424,13.719616,-96094.2069,2423891.7754,0.275138903355,0.00352684422804,-156.679816836,71.8066750612
"4668",68733992,13.719616,-92390.2069,2423891.7754,0.275129698749,0.00352709669836,-156.576628999,71.8080263319
"4669",76145376,13.719616,-88686.2069,2423891.7754,0.275120830333,0.00352733927067,-156.473428712,71.8093245857
"4670",99245312,5.7208435568,-86054.7485853,2423995.06448,0.156367361781,0.00147106864188,-156.400205888,71.8111718301
"4671",80094016,4.9171172268,-546816.057366,2419992.70096,0.145384921832,0.00122580244813,-168.97344586,71.2190277869
"4672",47667388,13.719616,-544278.2069,2420187.7754,0.276762532143,0.00342178756109,-168.907444903,71.2259674331
"4673",35693116,13.719616,-540574.2069,2420187.7754,0.276754393916,0.00342311035325,-168.809335577,71.2335143159
"4674",59446920,13.719616,-536870.2069,2420187.7754,0.276745879466,0.0034244256764,-168.711160474,71.2410125532
"4675",88147816,13.719616,-533166.2069,2420187.7754,0.27673699692,0.0034257335285,-168.612919956,71.2484620889
"4676",87493304,13.719616,-529462.2069,2420187.7754,0.276727748097,0.00342703381888,-168.514614388,71.2558628676
"4677",48841796,13.719616,-525758.2069,2420187.7754,0.276718140342,0.00342832661835,-168.416244137,71.2632148336
"4678",44409580,13.719616,-522054.2069,2420187.7754,0.276708178601,0.00342961186067,-168.317809571,71.2705179318
"4679",80516304,13.719616,-518350.2069,2420187.7754,0.276697866778,0.00343088948823,-168.21931106,71.2777721072
"4680",77273624,13.719616,-514646.2069,2420187.7754,0.276687210468,0.00343215950228,-168.120748976,71.2849773055
"4681",29871664,13.719616,-510942.2069,2420187.7754,0.27667621655,0.00343342182995,-168.022123691,71.2921334727
"4682",57448852,13.719616,-507238.2069,2420187.7754,0.276664888357,0.00343467650351,-167.923435581,71.2992405542
"4683",21751896,13.719616,-503534.2069,2420187.7754,0.276653233426,0.00343592348451,-167.824685021,71.3062984965
"4684",79007552,13.719616,-499830.2069,2420187.7754,0.276641256515,0.00343716271191,-167.725872389,71.313307246
"4685",21025160,13.719616,-496126.2069,2420187.7754,0.276628960599,0.00343839415346,-167.626998064,71.3202667501
"4686",60258276,13.719616,-492422.2069,2420187.7754,0.276616356947,0.00343961784481,-167.528062428,71.3271769552
"4687",97734656,13.719616,-488718.2069,2420187.7754,0.276603444824,0.00344083366937,-167.429065863,71.3340378094
"4688",40981308,13.719616,-485014.2069,2420187.7754,0.276590235142,0.00344204167411,-167.330008754,71.3408492606
"4689",51821796,13.719616,-481310.2069,2420187.7754,0.276576726612,0.00344324167481,-167.230891485,71.3476112562
"4690",92565728,13.719616,-477606.2069,2420187.7754,0.276562936386,0.00344443392495,-167.131714443,71.3543237449
"4691",54003096,13.719616,-473902.2069,2420187.7754,0.276548860346,0.00344561820526,-167.032478018,71.3609866752
"4692",68980880,13.719616,-470198.2069,2420187.7754,0.276534506783,0.00344679445053,-166.9331826,71.3675999959
"4693",70951632,13.719616,-466494.2069,2420187.7754,0.276519884101,0.0034479627395,-166.83382858,71.3741636569
"4694",86764064,13.719616,-462790.2069,2420187.7754,0.276504997195,0.00344912303273,-166.734416352,71.3806776075
"4695",54353380,13.719616,-459086.2069,2420187.7754,0.276489852089,0.00345027530876,-166.634946311,71.3871417969
"4696",92965192,13.719616,-455382.2069,2420187.7754,0.276474451443,0.00345141942674,-166.535418852,71.3935561763
"4697",26432294,13.719616,-451678.2069,2420187.7754,0.276458807058,0.00345255553944,-166.435834373,71.399920696
"4698",28154636,13.719616,-447974.2069,2420187.7754,0.276442923351,0.0034536835636,-166.336193275,71.4062353063
"4699",21696364,13.719616,-444270.2069,2420187.7754,0.276426801599,0.00345480330555,-166.236495956,71.4124999587
"4700",10583312,13.719616,-440566.2069,2420187.7754,0.276410452775,0.00345591488755,-166.13674282,71.4187146047
"4701",30564970,13.719616,-436862.2069,2420187.7754,0.27639388247,0.00345701828173,-166.036934269,71.4248791962
"4702",34592560,13.719616,-433158.2069,2420187.7754,0.276377097896,0.00345811352916,-165.93707071,71.4309936852
"4703",52397048,13.719616,-429454.2069,2420187.7754,0.276360105209,0.00345920049033,-165.837152549,71.4370580239
"4704",5802077,13.719616,-425750.2069,2420187.7754,0.276342906724,0.0034602791286,-165.737180193,71.4430721653
"4705",13859916,13.719616,-422046.2069,2420187.7754,0.276325512666,0.00346134946465,-165.637154052,71.449036063
"4706",68694584,13.719616,-418342.2069,2420187.7754,0.27630792952,0.00346241148836,-165.537074536,71.4549496694
"4707",31738544,13.719616,-414638.2069,2420187.7754,0.276290160766,0.00346346515299,-165.436942059,71.4608129387
"4708",11026767,13.719616,-410934.2069,2420187.7754,0.276272217046,0.00346451042273,-165.336757033,71.4666258252
"4709",38641784,13.719616,-407230.2069,2420187.7754,0.276254101194,0.00346554727112,-165.236519873,71.4723882829
"4710",12140144,13.719616,-403526.2069,2420187.7754,0.276235819297,0.00346657564129,-165.136230996,71.4781002672
"4711",35526064,13.719616,-399822.2069,2420187.7754,0.276217383687,0.00346759565265,-165.035890819,71.4837617331
"4712",92581208,13.719616,-396118.2069,2420187.7754,0.276198795248,0.00346860713637,-164.935499762,71.4893726355
"4713",46075616,13.719616,-392414.2069,2420187.7754,0.276180063175,0.00346961016632,-164.835058245,71.4949329307
"4714",69849600,13.719616,-388710.2069,2420187.7754,0.276161191438,0.00347060457637,-164.734566691,71.5004425747
"4715",77944624,13.719616,-385006.2069,2420187.7754,0.276142190391,0.00347159047233,-164.634025521,71.5059015238
"4716",48815600,13.719616,-381302.2069,2420187.7754,0.276123065233,0.00347256783251,-164.53343516,71.5113097351
"4717",84925216,13.719616,-377598.2069,2420187.7754,0.276103820738,0.00347353655858,-164.432796034,71.5166671656
"4718",28125310,13.719616,-373894.2069,2420187.7754,0.276084465928,0.00347449664692,-164.332108571,71.521973773
"4719",88607280,13.719616,-370190.2069,2420187.7754,0.27606500753,0.00347544811117,-164.231373199,71.5272295152
"4720",27447986,13.719616,-366486.2069,2420187.7754,0.276045451216,0.00347639090956,-164.130590347,71.5324343503
"4721",72261360,13.719616,-362782.2069,2420187.7754,0.276025801871,0.00347732495429,-164.029760446,71.5375882371
"4722",40813660,13.719616,-359078.2069,2420187.7754,0.276006072849,0.00347825038905,-163.928883928,71.5426911344
"4723",63643604,13.719616,-355374.2069,2420187.7754,0.275986264511,0.00347916705918,-163.827961228,71.5477430014
"4724",94812192,13.719616,-351670.2069,2420187.7754,0.275966385493,0.00348007492978,-163.726992779,71.5527437981
"4725",44629164,13.719616,-347966.2069,2420187.7754,0.27594644204,0.00348097396925,-163.625979018,71.5576934846
"4726",5394774,13.719616,-344262.2069,2420187.7754,0.275926440861,0.0034818642045,-163.524920382,71.5625920205
"4727",4699622,13.719616,-340558.2069,2420187.7754,0.275906392469,0.00348274569104,-163.42381731,71.5674393676
"4728",13047984,13.719616,-336854.2069,2420187.7754,0.275886300679,0.00348361830495,-163.32267024,71.572235487
"4729",95242224,13.719616,-333150.2069,2420187.7754,0.275866171253,0.00348448204277,-163.221479614,71.5769803392
"4730",983166,13.719616,-329446.2069,2420187.7754,0.275846012853,0.00348533688118,-163.120245874,71.5816738873
"4731",18312036,13.719616,-325742.2069,2420187.7754,0.275825830971,0.00348618277308,-163.018969463,71.5863160929
"4732",48199520,13.719616,-322038.2069,2420187.7754,0.275805634242,0.00348701979047,-162.917650825,71.5909069187
"4733",8772001,13.719616,-318334.2069,2420187.7754,0.275785428414,0.00348784784552,-162.816290407,71.5954463277
"4734",42390684,13.719616,-314630.2069,2420187.7754,0.275765218557,0.00348866684756,-162.714888654,71.5999342836
"4735",75167840,13.719616,-310926.2069,2420187.7754,0.275745015509,0.00348947694342,-162.613446015,71.6043707496
"4736",79856016,13.719616,-307222.2069,2420187.7754,0.275724822834,0.00349027799651,-162.511962938,71.6087556905
"4737",49032424,13.719616,-303518.2069,2420187.7754,0.27570464963,0.00349107000956,-162.410439873,71.6130890706
"4738",5231728,13.719616,-299814.2069,2420187.7754,0.275684498506,0.00349185288541,-162.308877271,71.6173708548
"4739",12846777,13.719616,-296110.2069,2420187.7754,0.275664381178,0.00349262676817,-162.207275586,71.6216010083
"4740",62747756,13.719616,-292406.2069,2420187.7754,0.27564430216,0.00349339159387,-162.105635269,71.6257794969
"4741",12900631,13.719616,-288702.2069,2420187.7754,0.275624269212,0.00349414726633,-162.003956777,71.6299062864
"4742",51407896,13.719616,-284998.2069,2420187.7754,0.275604285188,0.00349489376472,-161.902240563,71.6339813437
"4743",62608348,13.719616,-281294.2069,2420187.7754,0.275584365989,0.00349563125342,-161.800487084,71.6380046355
"4744",84975912,13.719616,-277590.2069,2420187.7754,0.275564506031,0.00349635943657,-161.698696798,71.6419761289
"4745",60530020,13.719616,-273886.2069,2420187.7754,0.275544721111,0.00349707847817,-161.596870164,71.6458957918
"4746",70786400,13.719616,-270182.2069,2420187.7754,0.275525011328,0.00349778823864,-161.495007641,71.6497635919
"4747",62528688,13.719616,-266478.2069,2420187.7754,0.275505388857,0.00349848879938,-161.39310969,71.6535794977
"4748",39635660,13.719616,-262774.2069,2420187.7754,0.275485860247,0.00349918020396,-161.291176772,71.6573434786
"4749",1619554,13.719616,-259070.2069,2420187.7754,0.275466427103,0.00349986229968,-161.189209349,71.661055503
"4750",1893284,13.719616,-255366.2069,2420187.7754,0.275447101113,0.00350053512835,-161.087207886,71.6647155407
"4751",93163800,13.719616,-251662.2069,2420187.7754,0.27542788311,0.00350119861197,-160.985172846,71.6683235624
"4752",97861440,13.719616,-247958.2069,2420187.7754,0.27540878693,0.00350185286429,-160.883104695,71.671879538
"4753",20143590,13.719616,-244254.2069,2420187.7754,0.275389812209,0.00350249774111,-160.781003899,71.6753834383
"4754",49584108,13.719616,-240550.2069,2420187.7754,0.275370968257,0.00350313331435,-160.678870926,71.6788352346
"4755",72404488,13.719616,-236846.2069,2420187.7754,0.275352261922,0.00350375949077,-160.576706244,71.6822348986
"4756",10353104,13.719616,-233142.2069,2420187.7754,0.275333697023,0.00350437624502,-160.474510321,71.685582402
"4757",95994600,13.719616,-229438.2069,2420187.7754,0.275315282923,0.00350498368839,-160.372283628,71.6888777177
"4758",60755340,13.719616,-225734.2069,2420187.7754,0.275297023877,0.0035055817202,-160.270026634,71.6921208188
"4759",22249944,13.719616,-222030.2069,2420187.7754,0.275278925038,0.00350617029448,-160.167739814,71.6953116781
"4760",97173896,13.719616,-218326.2069,2420187.7754,0.275260994659,0.00350674940729,-160.065423637,71.6984502694
"4761",86327776,13.719616,-214622.2069,2420187.7754,0.275243236841,0.00350731905449,-159.963078578,71.7015365668
"4762",75589352,13.719616,-210918.2069,2420187.7754,0.275225660806,0.00350787929011,-159.860705111,71.704570545
"4763",80065240,13.719616,-207214.2069,2420187.7754,0.275208269545,0.00350843006261,-159.75830371,71.7075521789
"4764",2346633,13.719616,-203510.2069,2420187.7754,0.275191070896,0.00350897135722,-159.655874852,71.7104814438
"4765",66832856,13.719616,-199806.2069,2420187.7754,0.275174066156,0.00350950306289,-159.553419012,71.7133583148
"4766",68334736,13.719616,-196102.2069,2420187.7754,0.275157266306,0.00351002531073,-159.450936669,71.7161827688
"4767",15440072,13.719616,-192398.2069,2420187.7754,0.275140675818,0.0035105379866,-159.3484283,71.7189547828
"4768",68937016,13.719616,-188694.2069,2420187.7754,0.275124297407,0.00351104111757,-159.245894383,71.7216743332
"4769",77453896,13.719616,-184990.2069,2420187.7754,0.275108141224,0.00351153474519,-159.143335399,71.7243413973
"4770",17662942,13.719616,-181286.2069,2420187.7754,0.275092206612,0.00351201873242,-159.040751826,71.7269559534
"4771",37948680,13.719616,-177582.2069,2420187.7754,0.275076504844,0.00351249316161,-158.938144148,71.7295179799
"4772",50584088,13.719616,-173878.2069,2420187.7754,0.275061036965,0.00351295792091,-158.835512844,71.7320274552
"4773",99400504,13.719616,-170174.2069,2420187.7754,0.275045811998,0.00351341315276,-158.732858397,71.7344843582
"4774",61362548,13.719616,-166470.2069,2420187.7754,0.275030831981,0.00351385876243,-158.63018129,71.7368886685
"4775",6660504,13.719616,-162766.2069,2420187.7754,0.275016103829,0.00351429470177,-158.527482007,71.7392403664
"4776",5399455,13.719616,-159062.2069,2420187.7754,0.275001630515,0.00351472097985,-158.424761031,71.7415394324
"4777",94523160,13.719616,-155358.2069,2420187.7754,0.274987419572,0.00351513765737,-158.322018847,71.7437858474
"4778",25617326,13.719616,-151654.2069,2420187.7754,0.274973473241,0.00351554462816,-158.219255942,71.7459795924
"4779",89811608,13.719616,-147950.2069,2420187.7754,0.27495979832,0.00351594192461,-158.1164728,71.7481206493
"4780",4247260,13.719616,-144246.2069,2420187.7754,0.274946397061,0.00351632949702,-158.013669908,71.7502090002
"4781",85303648,13.719616,-140542.2069,2420187.7754,0.274933277395,0.00351670743392,-157.910847754,71.7522446273
"4782",84680784,13.719616,-136838.2069,2420187.7754,0.274920442017,0.00351707567431,-157.808006825,71.7542275138
"4783",92922928,13.719616,-133134.2069,2420187.7754,0.274907892419,0.00351743409021,-157.705147609,71.7561576433
"4784",13833177,13.719616,-129430.2069,2420187.7754,0.274895637186,0.00351778282869,-157.602270595,71.7580349997
"4785",96102720,13.719616,-125726.2069,2420187.7754,0.274883678688,0.00351812184797,-157.499376273,71.7598595676
"4786",11218355,13.719616,-122022.2069,2420187.7754,0.27487202192,0.00351845112957,-157.396465132,71.7616313312
"4787",43746484,13.719616,-118318.2069,2420187.7754,0.274860669911,0.00351877065831,-157.293537663,71.7633502755
"4788",97333976,13.719616,-114614.2069,2420187.7754,0.274849626852,0.00351908040005,-157.190594355,71.7650163863
"4789",25583404,13.719616,-110910.2069,2420187.7754,0.274838895753,0.00351938040857,-157.0876357,71.7666296499
"4790",27597252,13.719616,-107206.2069,2420187.7754,0.274828483017,0.00351967068773,-156.98466219,71.7681900529
"4791",30438066,13.719616,-103502.2069,2420187.7754,0.274818387061,0.00351995105486,-156.881674318,71.7696975817
"4792",74889152,13.719616,-99798.2069,2420187.7754,0.274808614552,0.00352022165863,-156.778672574,71.7711522243
"4793",79345488,13.719616,-96094.2069,2420187.7754,0.274799171661,0.00352048254431,-156.675657452,71.7725539681
"4794",55323596,13.719616,-92390.2069,2420187.7754,0.274790055338,0.00352073353789,-156.572629446,71.773902801
"4795",8694092,13.719616,-88686.2069,2420187.7754,0.274781272745,0.00352097474247,-156.469589049,71.7751987124
"4796",22102894,3.806478568,-86309.5430154,2420343.01091,0.127444458167,0.000977105882345,-156.403621261,71.777438277
"4797",16303581,8.024689146,-547226.990571,2416364.24381,0.189709533268,0.001997240213,-168.96231119,71.18571133
"4798",27168610,13.719616,-544278.2069,2416483.7754,0.276405464488,0.00341598874018,-168.885085117,71.1928094361
"4799",27533954,13.719616,-540574.2069,2416483.7754,0.276397405278,0.00341730451787,-168.787113044,71.2003435238
"4800",97577064,13.719616,-536870.2069,2416483.7754,0.276388975051,0.00341861284068,-168.689075479,71.2078290383
"4801",58415736,13.719616,-533166.2069,2416483.7754,0.276380179205,0.00341991376842,-168.590972783,71.2152659238
"4802",17766154,13.719616,-529462.2069,2416483.7754,0.276371020408,0.0034212072363,-168.49280532,71.2226541248
"4803",68411616,13.719616,-525758.2069,2416483.7754,0.276361503873,0.00342249314763,-168.394573457,71.2299935859
"4804",96965496,13.719616,-522054.2069,2416483.7754,0.27635163633,0.00342377153771,-168.296277559,71.2372842526
"4805",46011048,13.719616,-518350.2069,2416483.7754,0.276341422231,0.0034250423834,-168.197917996,71.2445260698
"4806",49209032,13.719616,-514646.2069,2416483.7754,0.276330867885,0.00342630566715,-168.099495137,71.2517189838
"4807",49242456,13.719616,-510942.2069,2416483.7754,0.276319977215,0.00342756127986,-168.001009353,71.2588629409
"4808",71095560,13.719616,-507238.2069,2416483.7754,0.276308755185,0.0034288092612,-167.902461018,71.2659578865
"4809",27120406,13.719616,-503534.2069,2416483.7754,0.276297208499,0.00343004956732,-167.803850508,71.2730037673
"4810",49768400,13.719616,-499830.2069,2416483.7754,0.276285343098,0.0034312821887,-167.705178198,71.2800005305
"4811",38645480,13.719616,-496126.2069,2416483.7754,0.276273162361,0.00343250703272,-167.606444465,71.2869481232
"4812",40114452,13.719616,-492422.2069,2416483.7754,0.276260675194,0.0034337241822,-167.507649691,71.2938464924
"4813",29441992,13.719616,-488718.2069,2416483.7754,0.276247882683,0.0034349334998,-167.408794255,71.3006955866
"4814",7565784,13.719616,-485014.2069,2416483.7754,0.276234794569,0.00343613501886,-167.309878541,71.3074953535
"4815",35191084,13.719616,-481310.2069,2416483.7754,0.276221415474,0.00343732876084,-167.210902932,71.3142457411
"4816",30644032,13.719616,-477606.2069,2416483.7754,0.276207751022,0.00343851456137,-167.111867815,71.3209466984
"4817",59645168,13.719616,-473902.2069,2416483.7754,0.276193803195,0.00343969241312,-167.012773575,71.327598174
"4818",9331401,13.719616,-470198.2069,2416483.7754,0.276179583531,0.00344086242219,-166.913620602,71.3342001172
"4819",21984822,13.719616,-466494.2069,2416483.7754,0.276165096248,0.00344202449597,-166.814409287,71.340752478
"4820",84163696,13.719616,-462790.2069,2416483.7754,0.276150345539,0.00344317853416,-166.715140021,71.3472552056
"4821",43647764,13.719616,-459086.2069,2416483.7754,0.276135337226,0.00344432451566,-166.615813197,71.3537082504
"4822",61214196,13.719616,-455382.2069,2416483.7754,0.276120080114,0.00344546258358,-166.516429209,71.360111563
"4823",66176976,13.719616,-451678.2069,2416483.7754,0.27610458017,0.00344659252737,-166.416988455,71.3664650941
"4824",20683562,13.719616,-447974.2069,2416483.7754,0.276088838096,0.00344771434785,-166.317491331,71.3727687945
"4825",93455088,13.719616,-444270.2069,2416483.7754,0.2760728659,0.00344882813104,-166.217938237,71.3790226158
"4826",64744324,13.719616,-440566.2069,2416483.7754,0.276056669946,0.00344993382533,-166.118329573,71.3852265101
"4827",48755488,13.719616,-436862.2069,2416483.7754,0.27604025246,0.00345103128585,-166.018665742,71.3913804291
"4828",37684284,13.719616,-433158.2069,2416483.7754,0.276023621162,0.0034521205642,-165.918947146,71.3974843248
