OBJECTID,Id,gridcode,ShapeLon,ShapeLat,MeanSediment,ARDEMdepth,Depth,Shape_Length,Shape_Area,Lon,Lat
2382,817080,14408477,-167.4596007,54.67095777,609.0540771,601.4049683,,14816,13719616,-167.4596007,54.67095777
2383,817081,50092448,-167.4033797,54.67764458,537.1589355,535.8804321,,14816,13719616,-167.4033797,54.67764458
2384,817082,68538720,-167.3471392,54.68430369,504.0054016,505.4242554,,14816,13719616,-167.3471392,54.68430369
2385,817083,93123160,-167.2908792,54.69093511,473.4663696,476.6550903,,14816,13719616,-167.2908792,54.69093511
2386,817084,18563362,-167.2346,54.69753882,455.3939514,458.6002808,,14816,13719616,-167.2346,54.69753882
2387,817085,6251655,-167.1783014,54.70411481,436.0127869,444.7384949,,14816,13719616,-167.1783014,54.70411481
2388,817086,78694024,-167.1219837,54.71066307,416.8677063,404.1000671,,14816,13719616,-167.1219837,54.71066307
2389,817087,50403492,-167.0656468,54.71718357,393.4287415,400.4915466,,14816,13719616,-167.0656468,54.71718357
2390,817088,78496208,-167.0092909,54.72367631,380.9295349,365.1003418,,14816,13719616,-167.0092909,54.72367631
2391,817089,84689608,-166.9529159,54.73014127,364.1485596,360.4998779,,14816,13719616,-166.9529159,54.73014127
2392,817090,61003004,-166.8965221,54.73657845,338.4116516,339.8813171,,14816,13719616,-166.8965221,54.73657845
2393,817091,73853688,-166.8401094,54.74298782,320.9668884,324.0432129,,14816,13719616,-166.8401094,54.74298782
2394,817092,14026093,-166.783678,54.74936938,310.2409058,305.8955688,,14816,13719616,-166.783678,54.74936938
2395,817093,45336660,-166.7272278,54.75572311,285.9774475,295.3999634,,14816,13719616,-166.7272278,54.75572311
2396,817094,17030058,-166.6707591,54.762049,282.4656982,274.3001099,,14816,13719616,-166.6707591,54.762049
2397,817095,96500448,-166.6142717,54.76834703,271.7266541,260.3819275,,14816,13719616,-166.6142717,54.76834703
2398,817096,9335191,-166.5577659,54.7746172,249.7158508,251.2165833,,14816,13719616,-166.5577659,54.7746172
2399,817097,89009768,-166.5012417,54.78085949,229.4927216,230.2539978,,14816,13719616,-166.5012417,54.78085949
2400,817098,86542264,-166.4446992,54.78707389,215.4169312,219.9608612,,14816,13719616,-166.4446992,54.78707389
2401,817099,2513048,-166.3881383,54.79326038,208.2224579,205.9162903,,14816,13719616,-166.3881383,54.79326038
2402,817100,98307168,-166.3315593,54.79941896,189.2572937,184.0000763,,14816,13719616,-166.3315593,54.79941896
2403,817101,3823930,-166.2749622,54.80554961,182.7881165,172.7999878,,14816,13719616,-166.2749622,54.80554961
2404,817102,88447768,-166.2203664,54.8107371,174.6155548,172.1992493,,14075.26994,12569202.54,-166.2183471,54.81165231
2405,817103,2377046,-166.1847949,54.79931555,180.6663818,183.6110687,,708.9119949,9185.765449,-166.1617139,54.81772706
2406,817107,33562664,-165.9135075,54.82955577,154.0758057,153.6000671,,5031.035311,890958.0788,-165.9350032,54.84174626
2407,817108,1644430,-165.8799277,54.83338725,154.5002899,148.0001984,,8317.084946,1982371.874,-165.8782814,54.84768105
2408,817109,76833512,-165.8434398,54.83467955,152.6599426,156.8001251,,670.4604749,12828.07946,-165.821542,54.85358781
2409,818415,67480144,-167.8775126,54.58460422,1080.413086,1074.934692,,10215.56659,4428641.99,-167.8967553,54.58390253
2410,818416,25466018,-167.8407378,54.59080483,996.3383179,1005.309326,,14816,13719616,-167.8407378,54.59080483
2411,818417,51700384,-167.7847004,54.59767958,888.8945923,907.2730713,,14816,13719616,-167.7847004,54.59767958
2412,818418,51940192,-167.7286429,54.60452676,852.3070679,836.000061,,14816,13719616,-167.7286429,54.60452676
2413,818419,36486232,-167.6725657,54.61134635,785.0704956,752.0001221,,14816,13719616,-167.6725657,54.61134635
2414,818420,562695,-167.6164687,54.61813836,726.7505493,725.574707,,14816,13719616,-167.6164687,54.61813836
2415,818421,85706888,-167.5603519,54.62490275,676.0047607,684.5,,14816,13719616,-167.5603519,54.62490275
2416,818422,28047264,-167.5042155,54.63163952,637.6333008,648.1171265,,14816,13719616,-167.5042155,54.63163952
2417,818423,15254368,-167.4480595,54.63834865,593.1112671,589.1000366,,14816,13719616,-167.4480595,54.63834865
2418,818424,7631292,-167.391884,54.64503013,537.6915283,535.1691895,,14816,13719616,-167.391884,54.64503013
2419,818425,51295744,-167.3356891,54.65168395,506.2067871,498.800415,,14816,13719616,-167.3356891,54.65168395
2420,818426,92300024,-167.2794748,54.6583101,479.417511,476.9992371,,14816,13719616,-167.2794748,54.6583101
2421,818427,93651584,-167.2232413,54.66490855,460.6101685,449.9060974,,14816,13719616,-167.2232413,54.66490855
2422,818428,80508992,-167.1669885,54.6714793,442.2540894,438.3922729,,14816,13719616,-167.1669885,54.6714793
2423,818429,22441282,-167.1107165,54.67802234,434.4875793,427.5437317,,14816,13719616,-167.1107165,54.67802234
2424,818430,68938232,-167.0544255,54.68453764,405.0339355,415.1848755,,14816,13719616,-167.0544255,54.68453764
2425,818431,14058645,-166.9981155,54.69102521,386.9796448,399.6001282,,14816,13719616,-166.9981155,54.69102521
2426,818432,65811364,-166.9417865,54.69748501,373.5207214,374.9002075,,14816,13719616,-166.9417865,54.69748501
2427,818433,92024208,-166.8854386,54.70391705,355.2672424,353.81427,,14816,13719616,-166.8854386,54.70391705
2428,818434,69198728,-166.829072,54.71032131,340.7870789,348.2338867,,14816,13719616,-166.829072,54.71032131
2429,818435,97936096,-166.7726866,54.71669777,321.9227295,316.1003723,,14816,13719616,-166.7726866,54.71669777
2430,818436,49538136,-166.7162826,54.72304642,308.4238892,314.146637,,14816,13719616,-166.7162826,54.72304642
2431,818437,60435400,-166.65986,54.72936726,296.8458557,298.8001404,,14816,13719616,-166.65986,54.72936726
2432,818438,51988636,-166.6034189,54.73566026,283.6907043,286.9999084,,14816,13719616,-166.6034189,54.73566026
2433,818439,74171528,-166.5469594,54.74192541,267.9761353,265.1001282,,14816,13719616,-166.5469594,54.74192541
2434,818440,32684936,-166.4904815,54.74816271,260.7944946,259.7000732,,14816,13719616,-166.4904815,54.74816271
2435,818441,63182516,-166.4339853,54.75437213,249.2975616,248.2856903,,14816,13719616,-166.4339853,54.75437213
2436,818442,98605432,-166.3774709,54.76055367,233.5270691,239.600174,,14816,13719616,-166.3774709,54.76055367
2437,818443,47928936,-166.3209384,54.76670731,219.6588135,210.600235,,14816,13719616,-166.3209384,54.76670731
2438,818444,31473058,-166.2643878,54.77283304,207.7963715,213.6228333,,14816,13719616,-166.2643878,54.77283304
2439,818445,13874552,-166.2078191,54.77893086,201.7247925,189.0015411,,14816,13719616,-166.2078191,54.77893086
2440,818446,32388508,-166.1476875,54.77391847,187.4879456,185.870285,,13715.04002,5577452.775,-166.1512326,54.78500073
2441,818447,5875569,-166.08838,54.78225212,192.4362183,195.7000275,,10774.12404,5809321.439,-166.0946282,54.79104266
2442,818448,76810872,-166.0355365,54.79165612,182.4257507,173.1066437,,12075.56053,9102583.332,-166.0380061,54.79705663
2443,818449,98698272,-165.9784859,54.79747399,174.2357483,175.6000214,,13074.00087,8868627.599,-165.9813662,54.80304263
2444,818450,13091968,-165.9235438,54.80841774,166.619339,167.3002014,,14236.79467,13089016.26,-165.9247087,54.80900065
2445,818451,6721142,-165.8680337,54.81493067,165.1582031,156.5001526,,14816,13719616,-165.8680337,54.81493067
2446,818452,9029642,-165.8123958,54.81867698,164.3304138,160.8999634,,13918.81897,11934202.49,-165.8113412,54.82083268
2447,818453,84345152,-165.7550102,54.81955455,158.934906,160.5998993,,11749.37692,7763770.879,-165.7546313,54.82670668
2448,818454,57636964,-165.702104,54.82023469,162.8158417,166.3998871,,9310.254619,3317617.319,-165.697904,54.83255264
2449,818455,40002224,-165.6635298,54.81941696,160.14151,159.1000824,,502.9223104,7929.098709,-165.6411595,54.83837055
2450,819757,95216400,-167.9089921,54.53236104,1129.051025,1163.000122,,1159.398017,57646.90676,-167.9408238,54.54440938
2451,819758,97582592,-167.8768193,54.55011735,1056.49707,1021.523499,,13478.42917,9634494.046,-167.8848715,54.55133374
2452,819759,54345412,-167.8288991,54.55823058,972.7659302,956.0837402,,14816,13719616,-167.8288991,54.55823058
2453,819760,3938276,-167.7729067,54.56509988,886.3963013,918.8898315,,14816,13719616,-167.7729067,54.56509988
2454,819761,46267816,-167.7168945,54.57194164,851.6891479,842.0020142,,14816,13719616,-167.7168945,54.57194164
2455,819762,3865650,-167.6608625,54.57875583,769.1613159,751.5720215,,14816,13719616,-167.6608625,54.57875583
2456,819763,81779384,-167.6048108,54.58554245,715.4182739,712.7000122,,14816,13719616,-167.6048108,54.58554245
2457,819764,2313980,-167.5487394,54.59230147,678.8483887,675.0737915,,14816,13719616,-167.5487394,54.59230147
2458,819765,29532442,-167.4926483,54.5990329,632.1796875,633.6999512,,14816,13719616,-167.4926483,54.5990329
2459,819766,70021840,-167.4365378,54.6057367,593.2476807,584.1234131,,14816,13719616,-167.4365378,54.6057367
2460,819767,72215064,-167.3804078,54.61241288,550.9016113,545.8317871,,14816,13719616,-167.3804078,54.61241288
2461,819768,32671988,-167.3242584,54.61906141,509.245636,512.2285767,,14816,13719616,-167.3242584,54.61906141
2462,819769,43674536,-167.2680897,54.62568229,482.2762756,483.8000488,,14816,13719616,-167.2680897,54.62568229
2463,819770,40916924,-167.2119018,54.6322755,464.0180969,462.6999512,,14816,13719616,-167.2119018,54.6322755
2464,819771,14230764,-167.1556947,54.63884102,448.7476807,454.8000183,,14816,13719616,-167.1556947,54.63884102
2465,819772,26032594,-167.0994685,54.64537885,438.7481689,439,,14816,13719616,-167.0994685,54.64537885
2466,819773,27415916,-167.0432232,54.65188897,416.9840393,418.0997009,,14816,13719616,-167.0432232,54.65188897
2467,819774,11233260,-166.986959,54.65837136,408.4503174,411.4999084,,14816,13719616,-166.986959,54.65837136
2468,819775,68942000,-166.9306759,54.66482602,385.7613525,389.5000305,,14816,13719616,-166.9306759,54.66482602
2469,819776,55993848,-166.874374,54.67125294,378.4868774,378.5999756,,14816,13719616,-166.874374,54.67125294
2470,819777,23875462,-166.8180533,54.67765209,362.0246582,357.5000305,,14816,13719616,-166.8180533,54.67765209
2471,819778,46016256,-166.7617139,54.68402346,346.6706848,353.0000916,,14816,13719616,-166.7617139,54.68402346
2472,819779,679236,-166.705356,54.69036705,327.8867798,334.700592,,14816,13719616,-166.705356,54.69036705
2473,819780,98160400,-166.6489795,54.69668283,324.1866455,326.9999084,,14816,13719616,-166.6489795,54.69668283
2474,819781,19988730,-166.5925846,54.70297081,315.6461182,308.3999023,,14816,13719616,-166.5925846,54.70297081
2475,819782,78953352,-166.5361712,54.70923096,300.838501,285.9997559,,14816,13719616,-166.5361712,54.70923096
2476,819783,9929541,-166.4797396,54.71546327,282.1300049,287.3339233,,14816,13719616,-166.4797396,54.71546327
2477,819784,84272624,-166.4232897,54.72166772,277.1192322,278.9000549,,14816,13719616,-166.4232897,54.72166772
2478,819785,14652552,-166.3668216,54.72784432,263.8829346,267.6000061,,14816,13719616,-166.3668216,54.72784432
2479,819786,20042080,-166.3103355,54.73399304,264.8219604,248.4023132,,14816,13719616,-166.3103355,54.73399304
2480,819787,88981696,-166.2538313,54.74011387,238.5161133,246.2387695,,14816,13719616,-166.2538313,54.74011387
2481,819788,88402096,-166.1973091,54.74620679,237.3123169,239.5787659,,14816,13719616,-166.1973091,54.74620679
2482,819789,77468696,-166.1407691,54.75227181,233.3191223,232.6998901,,14816,13719616,-166.1407691,54.75227181
2483,819790,68052376,-166.0842113,54.7583089,214.9000702,209.6443939,,14816,13719616,-166.0842113,54.7583089
2484,819791,62045616,-166.0276358,54.76431805,211.5316315,203.6026764,,14816,13719616,-166.0276358,54.76431805
2485,819792,50815796,-165.9710426,54.77029925,199.8582306,202.3999786,,14816,13719616,-165.9710426,54.77029925
2486,819793,84130136,-165.9144318,54.77625248,198.6168518,195.2620087,,14816,13719616,-165.9144318,54.77625248
2487,819794,20188356,-165.8578035,54.78217774,189.458847,186.9998627,,14816,13719616,-165.8578035,54.78217774
2488,819795,16388665,-165.8011577,54.78807502,180.9115906,184.6999664,,14816,13719616,-165.8011577,54.78807502
2489,819796,81229672,-165.7444947,54.79394429,181.4934998,180.2999115,,14816,13719616,-165.7444947,54.79394429
2490,819797,98111400,-165.6878143,54.79978556,175.6673126,179.1998444,,14816,13719616,-165.6878143,54.79978556
2491,819798,64938760,-165.6325854,54.80272886,173.9870911,166.0999908,,13683.00509,11293070.57,-165.6311167,54.8055988
2492,819799,70670880,-165.5745452,54.8026509,172.8052063,178.1505737,,11105.60932,6460827.045,-165.574402,54.811384
2493,819800,3592670,-165.5303173,54.80278417,176.7824097,175.6001587,,6478.597781,1457188.483,-165.5176702,54.81714116
2494,821100,98002128,-167.9139654,54.51090488,1154.022461,1133.104126,,4588.896617,834770.1253,-167.928915,54.51184316
2495,821101,62360996,-167.8730076,54.51876204,1066.804321,1069.000244,,13264.6889,7848489.651,-167.8730076,54.51876204
2496,821102,63018184,-167.8170803,54.52565343,966.1016235,966.3999634,,14816,13719616,-167.8170803,54.52565343
2497,821103,91628080,-167.761133,54.5325173,871.9823608,903.1999512,,14816,13719616,-167.761133,54.5325173
2498,821104,58924072,-167.7051659,54.53935364,838.06604,820.9359741,,14816,13719616,-167.7051659,54.53935364
2499,821105,61680876,-167.6491791,54.54616244,793.2659302,779.8944702,,14816,13719616,-167.6491791,54.54616244
2500,821106,92033496,-167.5931725,54.55294368,732.1506348,732.8000488,,14816,13719616,-167.5931725,54.55294368
2501,821107,58389608,-167.5371464,54.55969735,677.5147095,667.0001221,,14816,13719616,-167.5371464,54.55969735
2502,821108,73981960,-167.4811007,54.56642344,641.1682739,614.1000366,,14816,13719616,-167.4811007,54.56642344
2503,821109,8060258,-167.4250355,54.57312193,597.3035278,607.1001587,,14816,13719616,-167.4250355,54.57312193
2504,821110,65306608,-167.368951,54.57979281,565.5870972,589.0001221,,14816,13719616,-167.368951,54.57979281
2505,821111,19238920,-167.3128471,54.58643607,519.9801636,521.3861694,,14816,13719616,-167.3128471,54.58643607
2506,821112,57906748,-167.2567239,54.59305169,487.6158752,488.3999329,,14816,13719616,-167.2567239,54.59305169
2507,821113,91963120,-167.2005815,54.59963966,471.48526,481.0001831,,14816,13719616,-167.2005815,54.59963966
2508,821114,37136372,-167.14442,54.60619996,451.6767883,457.3000488,,14816,13719616,-167.14442,54.60619996
2509,821115,4641619,-167.0882394,54.6127326,438.596283,450.6365051,,14816,13719616,-167.0882394,54.6127326
2510,821116,30754372,-167.0320399,54.61923754,436.545105,427.6990356,,14816,13719616,-167.0320399,54.61923754
2511,821117,46202508,-166.9758214,54.62571478,414.7119751,438.8998718,,14816,13719616,-166.9758214,54.62571478
2512,821118,12459296,-166.9195841,54.6321643,400.122406,416.999939,,14816,13719616,-166.9195841,54.6321643
2513,821119,12078903,-166.863328,54.63858609,388.5354919,403.8138428,,14816,13719616,-166.863328,54.63858609
2514,821120,24736606,-166.8070533,54.64498015,387.3052368,384.1231995,,14816,13719616,-166.8070533,54.64498015
2515,821121,43042200,-166.7507599,54.65134644,362.3835449,367.6000977,,14816,13719616,-166.7507599,54.65134644
2516,821122,35148684,-166.6944479,54.65768497,356.7135315,346.9999695,,14816,13719616,-166.6944479,54.65768497
2517,821123,41470164,-166.6381174,54.66399572,340.3329773,344.6998291,,14816,13719616,-166.6381174,54.66399572
2518,821124,7765974,-166.5817686,54.67027868,330.9882813,329.1998901,,14816,13719616,-166.5817686,54.67027868
2519,821125,62096412,-166.5254014,54.67653383,325.283783,314.0012817,,14816,13719616,-166.5254014,54.67653383
2520,821126,28784662,-166.4690159,54.68276117,312.3282471,305.1054077,,14816,13719616,-166.4690159,54.68276117
2521,821127,94154216,-166.4126122,54.68896067,301.4032898,301.8001099,,14816,13719616,-166.4126122,54.68896067
2522,821128,78628888,-166.3561904,54.69513233,293.1103516,279.1002502,,14816,13719616,-166.3561904,54.69513233
2523,821129,78240272,-166.2997506,54.70127613,293.132782,288.9000549,,14816,13719616,-166.2997506,54.70127613
2524,821130,48941300,-166.2432927,54.70739207,276.8052979,270.5305481,,14816,13719616,-166.2432927,54.70739207
2525,821131,44607076,-166.186817,54.71348012,263.196991,292.6003113,,14816,13719616,-166.186817,54.71348012
2526,821132,87276016,-166.1303234,54.71954028,254.5195313,254.7001801,,14816,13719616,-166.1303234,54.71954028
2527,821133,75123368,-166.0738121,54.72557254,258.3835754,249.8000946,,14816,13719616,-166.0738121,54.72557254
2528,821134,22185608,-166.0172831,54.73157688,254.9802551,250.5001678,,14816,13719616,-166.0172831,54.73157688
2529,821135,43776256,-165.9607365,54.73755329,241.5347443,237.9799194,,14816,13719616,-165.9607365,54.73755329
2530,821136,70810720,-165.9041723,54.74350175,233.7757721,232.3002014,,14816,13719616,-165.9041723,54.74350175
2531,821137,55547256,-165.8475907,54.74942226,230.9568024,227.6998596,,14816,13719616,-165.8475907,54.74942226
2532,821138,75758648,-165.7909917,54.75531481,217.7078094,219.4995728,,14816,13719616,-165.7909917,54.75531481
2533,821139,89695392,-165.7343753,54.76117937,219.2150726,205.1999512,,14816,13719616,-165.7343753,54.76117937
2534,821140,67311840,-165.6777418,54.76701595,210.3075714,208.0001221,,14816,13719616,-165.6777418,54.76701595
2535,821141,87416624,-165.621091,54.77282452,204.473053,198.1000366,,14816,13719616,-165.621091,54.77282452
2536,821142,11075735,-165.5644232,54.77860508,199.3095551,197.5000458,,14816,13719616,-165.5644232,54.77860508
2537,821143,16095787,-165.508067,54.78402375,190.0560303,191.9999695,,14816,13719616,-165.5077383,54.78435761
2538,821144,51054696,-165.4522976,54.78580578,180.9346619,186.500061,,14488.11878,13461548.28,-165.4510366,54.79008211
2539,821145,74149808,-165.4100931,54.78347882,176.0868835,177.4000702,,12887.68024,10112425.31,-165.3943179,54.79577855
2540,821099,61067508,-167.960373,54.49397573,1220.537476,1427.478516,,6217.724614,1875946.738,-167.9848024,54.50489678
2541,822442,65659500,-167.9700363,54.47111686,1184.264404,1323.125366,,7630.869977,2682614.173,-167.9728688,54.47233311
2542,822443,17732408,-167.9170262,54.479274,1101.065796,1186.212036,,13827.0195,12163283.04,-167.9170262,54.479274
2543,822444,93033160,-167.8611637,54.48618743,1022.621277,1002.100159,,14816,13719616,-167.8611637,54.48618743
2544,822445,81954072,-167.8052813,54.49307337,940.6673584,941.5999756,,14816,13719616,-167.8052813,54.49307337
2545,822446,10155748,-167.7493791,54.49993182,868.5910645,891,,14816,13719616,-167.7493791,54.49993182
2546,822447,69626856,-167.693457,54.50676276,848.3065796,836.0865479,,14816,13719616,-167.693457,54.50676276
2547,822448,30845094,-167.6375153,54.51356617,770.8118896,774.2000122,,14816,13719616,-167.6375153,54.51356617
2548,822449,42822520,-167.5815539,54.52034205,742.0039673,743.3831177,,14816,13719616,-167.5815539,54.52034205
2549,822450,39722128,-167.525573,54.52709037,688.4469604,685.4769287,,14816,13719616,-167.525573,54.52709037
2550,822451,5854183,-167.4695726,54.53381114,645.1885376,638.2999268,,14816,13719616,-167.4695726,54.53381114
2551,822452,11368799,-167.4135527,54.54050432,610.9483032,615.5002441,,14816,13719616,-167.4135527,54.54050432
2552,822453,34356916,-167.3575135,54.54716992,611.5993042,585.3002319,,14816,13719616,-167.3575135,54.54716992
2553,822454,92095280,-167.301455,54.55380791,541.0574341,554.9998779,,14816,13719616,-167.301455,54.55380791
2554,822455,28195486,-167.2453772,54.56041828,508.0244141,524.9368896,,14816,13719616,-167.2453772,54.56041828
2555,822456,62601204,-167.1892803,54.56700102,476.2266541,475.6002808,,14816,13719616,-167.1892803,54.56700102
2556,822457,36107624,-167.1331644,54.57355613,460.1393433,451.7001343,,14816,13719616,-167.1331644,54.57355613
2557,822458,95880656,-167.0770294,54.58008357,440.502533,444.1002502,,14816,13719616,-167.0770294,54.58008357
2558,822459,79062416,-167.0208755,54.58658334,439.2842102,439.8161316,,14816,13719616,-167.0208755,54.58658334
2559,822460,26988632,-166.9647027,54.59305543,439.9439697,440.7015991,,14816,13719616,-166.9647027,54.59305543
2560,822461,58987004,-166.9085111,54.59949983,424.1003113,417.7001648,,14816,13719616,-166.9085111,54.59949983
2561,822462,63075828,-166.8523008,54.60591652,405.5133057,407.8000183,,14816,13719616,-166.8523008,54.60591652
2562,822463,19151266,-166.7960719,54.61230548,396.3898621,400.8000793,,14816,13719616,-166.7960719,54.61230548
2563,822464,86965784,-166.7398243,54.61866671,385.6829529,388.0256653,,14816,13719616,-166.7398243,54.61866671
2564,822465,56475208,-166.6835583,54.6250002,388.6434937,372.8000793,,14816,13719616,-166.6835583,54.6250002
2565,822466,54263956,-166.6272738,54.63130592,365.067688,372.3999023,,14816,13719616,-166.6272738,54.63130592
2566,822467,46164776,-166.5709709,54.63758387,365.9473877,358.6000366,,14816,13719616,-166.5709709,54.63758387
2567,822468,39715128,-166.5146498,54.64383404,358.1003113,354.7756653,,14816,13719616,-166.5146498,54.64383404
2568,822469,30025848,-166.4583104,54.65005641,339.7113953,332.1011963,,14816,13719616,-166.4583104,54.65005641
2569,822470,69873104,-166.4019529,54.65625096,331.0085754,333.3547363,,14816,13719616,-166.4019529,54.65625096
2570,822471,53484552,-166.3455773,54.6624177,322.177002,326.6000977,,14816,13719616,-166.3455773,54.6624177
2571,822472,27879456,-166.2891837,54.6685566,308.9497375,316.3102417,,14816,13719616,-166.2891837,54.6685566
2572,822473,56000376,-166.2327721,54.67466765,334.681366,294.3997498,,14816,13719616,-166.2327721,54.67466765
2573,822474,24687720,-166.1763427,54.68075084,301.8960571,285.0001831,,14816,13719616,-166.1763427,54.68075084
2574,822475,48738816,-166.1198955,54.68680615,304.3338928,302.6002502,,14816,13719616,-166.1198955,54.68680615
2575,822476,93446304,-166.0634306,54.69283359,295.9657288,298.9998169,,14816,13719616,-166.0634306,54.69283359
2576,822477,65456648,-166.0069481,54.69883312,291.853363,285.3002625,,14816,13719616,-166.0069481,54.69883312
2577,822478,61209528,-165.950448,54.70480475,289.1349792,267.5000916,,14816,13719616,-165.950448,54.70480475
2578,822479,2882602,-165.8939303,54.71074845,282.6164551,266.9999084,,14816,13719616,-165.8939303,54.71074845
2579,822480,56925052,-165.8373953,54.71666422,266.9801025,262.1001892,,14816,13719616,-165.8373953,54.71666422
2580,822481,53996568,-165.7808429,54.72255204,265.0890198,265.4581299,,14816,13719616,-165.7808429,54.72255204
2581,822482,21721328,-165.7242733,54.72841191,255.0184021,260.6002197,,14816,13719616,-165.7242733,54.72841191
2582,822483,29316806,-165.6676864,54.73424381,250.0979004,243.1001892,,14816,13719616,-165.6676864,54.73424381
2583,822484,69825016,-165.6110825,54.74004772,242.8948364,237.6998901,,14816,13719616,-165.6110825,54.74004772
2584,822485,20614110,-165.5544614,54.74582364,232.8273773,231.3001251,,14816,13719616,-165.5544614,54.74582364
2585,822486,10896277,-165.4978234,54.75157156,217.0602264,214.6002045,,14816,13719616,-165.4978234,54.75157156
2586,822487,18142136,-165.4411686,54.75729146,202.0068512,201.7001038,,14816,13719616,-165.4411686,54.75729146
2587,822488,85839016,-165.3936958,54.76094645,185.6835632,188.3999481,,14816,13719616,-165.3844968,54.76298333
2588,822441,40189048,-168.0087951,54.45804417,1223.697998,1240.000122,,12237.70647,8988680.237,-168.0286912,54.46536476
2589,823784,26643538,-168.0143896,54.4319765,1210.759644,1187.200073,,5870.423852,1352902.934,-168.0167329,54.43280364
2590,823785,78040080,-167.9609552,54.4397665,1126.165894,1119.007202,,13899.82639,12542038.17,-167.9609552,54.4397665
2591,823786,33581604,-167.9051574,54.44670192,1038.65625,1046.707031,,14816,13719616,-167.9051574,54.44670192
2592,823787,52754664,-167.8493398,54.4536099,984.1075439,969.9588013,,14816,13719616,-167.8493398,54.4536099
2593,823788,26848554,-167.7935023,54.46049041,921.2667236,893.7677002,,14816,13719616,-167.7935023,54.46049041
2594,823789,81379152,-167.7376449,54.46734344,880.3568726,866.1998901,,14816,13719616,-167.7376449,54.46734344
2595,823790,29772466,-167.6817679,54.47416899,829.3748169,839.000061,,14816,13719616,-167.6817679,54.47416899
2596,823791,99983480,-167.6258712,54.48096703,802.6900635,791.9001465,,14816,13719616,-167.6258712,54.48096703
2597,823792,88527984,-167.5699549,54.48773755,737.557373,737.5,,14816,13719616,-167.5699549,54.48773755
2598,823793,28228936,-167.5140191,54.49448054,701.0178833,687.6001587,,14816,13719616,-167.5140191,54.49448054
2599,823794,77080224,-167.4580638,54.50119599,653.6173096,647.4086914,,14816,13719616,-167.4580638,54.50119599
2600,823795,9057888,-167.4020892,54.50788388,619.1624756,624.8000488,,14816,13719616,-167.4020892,54.50788388
2601,823796,10832535,-167.3460953,54.5145442,645.1898804,626.0935669,,14816,13719616,-167.3460953,54.5145442
2602,823797,41833540,-167.2900821,54.52117693,553.0844727,591.000061,,14816,13719616,-167.2900821,54.52117693
2603,823798,97007112,-167.2340497,54.52778207,520.0278931,512.0998535,,14816,13719616,-167.2340497,54.52778207
2604,823799,11661696,-167.1779982,54.5343596,488.2759705,482.1000671,,14816,13719616,-167.1779982,54.5343596
2605,823800,48611988,-167.1219277,54.5409095,469.0615845,459.1000366,,14816,13719616,-167.1219277,54.5409095
2606,823801,43355676,-167.0658383,54.54743177,455.3343506,458.999939,,14816,13719616,-167.0658383,54.54743177
2607,823802,88376512,-167.0097299,54.55392638,444.2253418,438.8997192,,14816,13719616,-167.0097299,54.55392638
2608,823803,51456852,-166.9536028,54.56039334,439.4186096,432.8999939,,14816,13719616,-166.9536028,54.56039334
2609,823804,92674704,-166.8974569,54.56683262,436.8808594,433.8999023,,14816,13719616,-166.8974569,54.56683262
2610,823805,41153204,-166.8412923,54.57324421,423.1801147,431.093689,,14816,13719616,-166.8412923,54.57324421
2611,823806,93525800,-166.7851091,54.57962809,426.5873413,440.6992188,,14816,13719616,-166.7851091,54.57962809
2612,823807,12353299,-166.7289073,54.58598427,425.1193848,424.2999878,,14816,13719616,-166.7289073,54.58598427
2613,823808,47733508,-166.6726871,54.59231271,408.0617981,409.8042603,,14816,13719616,-166.6726871,54.59231271
2614,823809,48271028,-166.6164485,54.59861342,392.7626038,398.8999329,,14816,13719616,-166.6164485,54.59861342
2615,823810,9095578,-166.5601916,54.60488638,385.9577026,401.0002441,,14816,13719616,-166.5601916,54.60488638
2616,823811,54067080,-166.5039164,54.61113156,372.1098328,383.2000122,,14816,13719616,-166.5039164,54.61113156
2617,823812,77646624,-166.4476231,54.61734898,363.1032715,364.1002502,,14816,13719616,-166.4476231,54.61734898
2618,823813,39949268,-166.3913116,54.6235386,364.9444275,373.7015686,,14816,13719616,-166.3913116,54.6235386
2619,823814,3263647,-166.3349821,54.62970042,354.6576843,349.1000366,,14816,13719616,-166.3349821,54.62970042
2620,823815,68934816,-166.2786347,54.63583442,344.1902771,353.0888367,,14816,13719616,-166.2786347,54.63583442
2621,823816,53490536,-166.2222694,54.64194059,348.9392395,331.4044495,,14816,13719616,-166.2222694,54.64194059
2622,823817,88408056,-166.1658862,54.64801893,343.0856323,356.6000061,,14816,13719616,-166.1658862,54.64801893
2623,823818,10476498,-166.1094853,54.65406941,348.0151062,341.4997253,,14816,13719616,-166.1094853,54.65406941
2624,823819,33209330,-166.0530668,54.66009203,363.8872375,334.5079956,,14816,13719616,-166.0530668,54.66009203
2625,823820,88784344,-165.9966306,54.66608677,330.6699829,339,,14816,13719616,-165.9966306,54.66608677
2626,823821,82998976,-165.9401769,54.67205362,328.2601929,320.1001892,,14816,13719616,-165.9401769,54.67205362
2627,823822,27109480,-165.8837058,54.67799258,319.979187,324.7998657,,14816,13719616,-165.8837058,54.67799258
2628,823823,9623124,-165.8272173,54.68390361,311.5370483,325.4998779,,14816,13719616,-165.8272173,54.68390361
