"","gridcode","Stratum","Area_KM2","lon_centro","lat_centro","Shape_Leng","Shape_Area","lon","lat"
"8427",87114944,"70",13.719616,-703550.2069,1523819.7754,0.215796376234,0.00243015024472,-168.031492515,63.0129638637
"8428",9458671,"70",13.719616,-699846.2069,1523819.7754,0.215806221651,0.00243072462687,-167.959782985,63.0198969139
"8429",70609776,"70",13.719616,-696142.2069,1523819.7754,0.215815936271,0.00243129642538,-167.888040399,63.026794994
"8430",12454844,"70",13.719616,-692438.2069,1523819.7754,0.215825524997,0.00243186566915,-167.816264903,63.0336580788
"8431",19069344,"70",13.719616,-688734.2069,1523819.7754,0.215834981939,0.00243243228395,-167.74445664,63.0404861434
"8432",12343205,"70",13.719616,-685030.2069,1523819.7754,0.215844312994,0.00243299632039,-167.672615757,63.0472791639
"8433",59966980,"70",13.719616,-681326.2069,1523819.7754,0.215853512115,0.00243355763451,-167.6007424,63.0540371162
"8434",60588984,"70",13.719616,-677622.2069,1523819.7754,0.215862590194,0.00243411643969,-167.528836715,63.0607599763
"8435",83978600,"70",13.719616,-673918.2069,1523819.7754,0.215871538816,0.00243467252982,-167.45689885,63.0674477192
"8436",40923352,"70",13.719616,-670214.2069,1523819.7754,0.215880364216,0.00243522601666,-167.384928951,63.0741003214
"8437",85215448,"70",13.719616,-666510.2069,1523819.7754,0.215889067573,0.00243577690308,-167.312927166,63.0807177595
"8438",80794160,"70",13.719616,-662806.2069,1523819.7754,0.215897647125,0.0024363251382,-167.240893644,63.0873000092
"8439",88937680,"70",13.719616,-659102.2069,1523819.7754,0.215906103247,0.00243687065258,-167.168828533,63.0938470469
"8440",28939082,"70",1.5848404808,-656995.44962,1524286.84275,0.0859842044549,0.000281646002523,-167.129647713,63.1016561156
"8441",28939082,"71",12.1347755192,-655189.601894,1523758.77491,0.197305141574,0.00215585999277,-167.092432506,63.1001903258
"8442",12649675,"71",13.719616,-651694.2069,1523819.7754,0.215922654367,0.00243795378574,-167.02460414,63.1068353916
"8443",34358008,"71",13.719616,-647990.2069,1523819.7754,0.215930751173,0.00243849134306,-166.952445158,63.1132766525
"8444",29345836,"71",13.719616,-644286.2069,1523819.7754,0.215938727976,0.00243902620328,-166.880255185,63.1196826077
"8445",59184272,"71",13.719616,-640582.2069,1523819.7754,0.215946588452,0.00243955842237,-166.808034373,63.1260532341
"8446",2185805,"71",13.719616,-636878.2069,1523819.7754,0.215954330936,0.00244008791978,-166.735782873,63.1323885085
"8447",95566608,"71",13.719616,-633174.2069,1523819.7754,0.215961958253,0.00244061475314,-166.663500836,63.1386884084
"8448",74407512,"71",13.719616,-629470.2069,1523819.7754,0.215969470005,0.00244113884936,-166.591188415,63.1449529107
"8449",42475864,"71",13.719616,-625766.2069,1523819.7754,0.215976868768,0.00244166024956,-166.518845761,63.1511819923
"8450",20269236,"71",13.719616,-622062.2069,1523819.7754,0.215984150495,0.00244217886421,-166.446473027,63.1573756312
"8451",52906440,"71",13.719616,-618358.2069,1523819.7754,0.215991323905,0.00244269485927,-166.374070368,63.1635338048
"8452",18390200,"71",13.719616,-614654.2069,1523819.7754,0.215998386287,0.0024432081418,-166.301637935,63.1696564903
"8453",50074888,"71",13.719616,-610950.2069,1523819.7754,0.216005334632,0.00244371859987,-166.229175885,63.1757436656
"8454",27189910,"71",13.719616,-607246.2069,1523819.7754,0.216012173499,0.00244422632054,-166.15668437,63.1817953087
"8455",45114876,"71",13.719616,-603542.2069,1523819.7754,0.216018906158,0.00244473136172,-166.084163546,63.1878113972
"8456",38507700,"71",13.719616,-599838.2069,1523819.7754,0.216025529644,0.00244523361379,-166.011613568,63.1937919092
"8457",13285535,"71",13.719616,-596134.2069,1523819.7754,0.216032046236,0.00244573311199,-165.939034591,63.1997368233
"8458",78614488,"71",13.719616,-592430.2069,1523819.7754,0.21603845534,0.00244622982249,-165.866426773,63.205646117
"8459",39386808,"71",13.719616,-588726.2069,1523819.7754,0.216044761845,0.00244672384511,-165.793790269,63.211519769
"8460",77538376,"71",13.719616,-585022.2069,1523819.7754,0.216050962283,0.00244721503047,-165.721125236,63.2173577582
"8461",84708424,"71",13.719616,-581318.2069,1523819.7754,0.216057059673,0.00244770341947,-165.648431832,63.2231600627
"8462",54766340,"71",13.719616,-577614.2069,1523819.7754,0.216063053888,0.00244818901735,-165.575710214,63.2289266611
"8463",87377816,"71",13.719616,-573910.2069,1523819.7754,0.216068948632,0.00244867188179,-165.50296054,63.2346575323
"8464",91794832,"71",13.719616,-570206.2069,1523819.7754,0.216074743687,0.00244915196125,-165.43018297,63.2403526552
"8465",15882912,"71",13.719616,-566502.2069,1523819.7754,0.216080435544,0.00244962915608,-165.35737766,63.2460120092
"8466",94777144,"71",13.719616,-562798.2069,1523819.7754,0.216086029631,0.00245010357229,-165.284544771,63.251635573
"8467",59545112,"71",13.719616,-559094.2069,1523819.7754,0.216091529279,0.00245057522633,-165.211684463,63.2572233261
"8468",10383416,"71",13.719616,-555390.2069,1523819.7754,0.216096928261,0.0024510439802,-165.138796896,63.2627752478
"8469",40364028,"71",13.719616,-551686.2069,1523819.7754,0.21610223192,0.00245150993534,-165.065882229,63.2682913176
"8470",58718840,"71",13.719616,-547982.2069,1523819.7754,0.216107442784,0.00245197309451,-164.992940624,63.2737715152
"8471",558835,"71",4.863704806,-545459.877701,1523974.69153,0.120452996823,0.000869457196046,-164.943762084,63.2788544105
"8472",96687152,"81",0.666027192202,-1057964.23463,1521750.76657,0.0860112089991,0.000114710665768,-174.707745626,62.1742473377
"8473",42605432,"81",4.594068422,-1055136.90856,1521300.96467,0.169210131116,0.000791330306978,-174.65325744,62.1781625533
"8474",72963704,"81",8.9594007688,-1051575.81375,1520734.42687,0.193619561143,0.00154346333693,-174.584613077,62.1830686423
"8475",20868314,"81",12.9586476744,-1047956.26234,1520210.90867,0.210486331738,0.00223264924025,-174.515126933,62.1884689059
"8476",60897044,"81",13.719616,-1044318.2069,1520115.7754,0.214066665207,0.00236468537534,-174.447774379,62.1975335352
"8477",26958132,"81",13.719616,-1040614.2069,1520115.7754,0.214091226416,0.00236546553195,-174.379725365,62.2075565014
"8478",12482255,"81",13.719616,-1036910.2069,1520115.7754,0.214115605987,0.00236624377196,-174.311632132,62.2175471454
"8479",51113700,"81",13.719616,-1033206.2069,1520115.7754,0.214139807493,0.00236702014081,-174.243494779,62.2275054359
"8480",93157808,"81",13.719616,-1029502.2069,1520115.7754,0.214163829909,0.00236779460668,-174.175313408,62.237431341
"8481",10805949,"81",13.719616,-1025798.2069,1520115.7754,0.2141876697,0.00236856704763,-174.107088119,62.2473248296
"8482",13639724,"81",13.719616,-1022094.2069,1520115.7754,0.21421132848,0.00236933747784,-174.038819015,62.2571858701
"8483",45201456,"81",13.719616,-1018390.2069,1520115.7754,0.214234810814,0.00237010603016,-173.970506197,62.2670144308
"8484",19666930,"81",13.719616,-1014686.2069,1520115.7754,0.214258112305,0.0023708725849,-173.902149769,62.2768104812
"8485",22441608,"81",13.719616,-1010982.2069,1520115.7754,0.214281237724,0.002371637165,-173.833749833,62.2865739894
"8486",36593888,"81",13.719616,-1007278.2069,1520115.7754,0.214304181363,0.00237239975039,-173.765306493,62.2963049243
"8487",83557256,"81",13.719616,-1003574.2069,1520115.7754,0.214326950534,0.0023731603636,-173.696819853,62.306003255
"8488",60452044,"81",13.719616,-999870.2069,1520115.7754,0.214349539681,0.00237391897389,-173.628290018,62.3156689499
"8489",6647485,"81",13.719616,-996166.2069,1520115.7754,0.214371949798,0.00237467551447,-173.559717093,62.3253019785
"8490",18498420,"81",13.719616,-992462.2069,1520115.7754,0.214394184651,0.00237543006267,-173.491101185,62.3349023097
"8491",82734968,"81",13.719616,-988758.2069,1520115.7754,0.214416242505,0.00237618261174,-173.422442398,62.3444699126
"8492",99915304,"81",13.719616,-985054.2069,1520115.7754,0.214438124479,0.00237693312554,-173.35374084,62.3540047567
"8493",27038016,"81",13.719616,-981350.2069,1520115.7754,0.214459828304,0.00237768155595,-173.284996618,62.3635068109
"8494",68358640,"81",13.719616,-977646.2069,1520115.7754,0.214481359755,0.00237842801961,-173.216209841,62.372976044
"8495",89893216,"81",13.719616,-973942.2069,1520115.7754,0.21450271203,0.00237917235309,-173.147380615,62.3824124261
"8496",30919990,"81",13.719616,-970238.2069,1520115.7754,0.214523892783,0.00237991466725,-173.078509049,62.3918159265
"8497",99713136,"81",13.719616,-966534.2069,1520115.7754,0.214544896163,0.00238065490077,-173.009595253,62.4011865144
"8498",80357400,"81",13.719616,-962830.2069,1520115.7754,0.214565728517,0.0023813930809,-172.940639338,62.4105241592
"8499",87410312,"81",13.719616,-959126.2069,1520115.7754,0.214586384649,0.00238212915512,-172.871641411,62.4198288311
"8500",1031866,"81",13.719616,-955422.2069,1520115.7754,0.21460686901,0.00238286313827,-172.802601585,62.4291004994
"8501",12009069,"81",13.719616,-951718.2069,1520115.7754,0.214627176585,0.00238359497135,-172.733519971,62.4383391341
"8502",68218448,"81",13.719616,-948014.2069,1520115.7754,0.214647314595,0.00238432474778,-172.664396679,62.4475447049
"8503",95111680,"81",13.719616,-944310.2069,1520115.7754,0.214667279934,0.00238505241121,-172.595231824,62.4567171812
"8504",18539342,"81",13.719616,-940606.2069,1520115.7754,0.214687073649,0.00238577795998,-172.526025516,62.4658565333
"8505",23763996,"81",13.719616,-936902.2069,1520115.7754,0.214706696665,0.00238650135889,-172.45677787,62.4749627313
"8506",62940048,"81",13.719616,-933198.2069,1520115.7754,0.21472614651,0.00238722260461,-172.387488998,62.4840357455
"8507",34746004,"81",13.719616,-929494.2069,1520115.7754,0.214745430452,0.00238794180444,-172.318159017,62.4930755455
"8508",49958480,"81",13.719616,-925790.2069,1520115.7754,0.214764540977,0.00238865876879,-172.248788038,62.5020821018
"8509",51497948,"81",13.719616,-922086.2069,1520115.7754,0.214783482115,0.00238937356593,-172.179376178,62.5110553846
"8510",64248948,"81",7.9958268372,-919145.979489,1520212.745,0.153216657315,0.00139293012049,-172.12475867,62.5189928506
"8511",64248948,"70",5.7237891628,-917315.257508,1519980.31407,0.129995292811,0.000997136120071,-172.089202355,62.5214009178
"8512",76343904,"70",13.719616,-914678.2069,1520115.7754,0.214820858202,0.00239079666599,-172.040430279,62.5289020117
"8513",20103716,"70",13.719616,-910974.2069,1520115.7754,0.214839294095,0.00239150497357,-171.970896471,62.5377752968
"8514",31776350,"70",13.719616,-907270.2069,1520115.7754,0.214857560308,0.00239221104821,-171.901322249,62.54661519
"8515",51113744,"70",13.719616,-903566.2069,1520115.7754,0.214875663439,0.00239291499325,-171.831707728,62.5554216626
"8516",9142827,"70",13.719616,-899862.2069,1520115.7754,0.214893597127,0.00239361667924,-171.762053028,62.5641946846
"8517",23215546,"70",13.719616,-896158.2069,1520115.7754,0.214911367192,0.00239431622522,-171.692358266,62.5729342269
"8518",7709104,"70",13.719616,-892454.2069,1520115.7754,0.214928969562,0.00239501351722,-171.622623562,62.5816402609
"8519",84367648,"70",13.719616,-888750.2069,1520115.7754,0.21494640733,0.00239570858485,-171.552849036,62.5903127574
"8520",23344494,"70",13.719616,-885046.2069,1520115.7754,0.214963678662,0.00239640136532,-171.483034806,62.5989516868
"8521",93528208,"70",13.719616,-881342.2069,1520115.7754,0.214980789399,0.00239709199253,-171.413180995,62.6075570206
"8522",36973628,"70",13.719616,-877638.2069,1520115.7754,0.21499773668,0.00239778037395,-171.343287722,62.6161287303
"8523",41265352,"70",13.719616,-873934.2069,1520115.7754,0.215014516439,0.00239846640086,-171.27335511,62.6246667868
"8524",70140288,"70",13.719616,-870230.2069,1520115.7754,0.215031138988,0.00239915027773,-171.203383281,62.6331711611
"8525",9739168,"70",13.719616,-866526.2069,1520115.7754,0.215047598511,0.00239983186147,-171.133372356,62.6416418245
"8526",76459672,"70",13.719616,-862822.2069,1520115.7754,0.215063894152,0.00240051113781,-171.063322459,62.6500787492
"8527",77748224,"70",13.719616,-859118.2069,1520115.7754,0.215080032285,0.00240118816534,-170.993233714,62.6584819067
"8528",93196936,"70",13.719616,-855414.2069,1520115.7754,0.215096007594,0.00240186283332,-170.923106244,62.6668512676
"8529",96119600,"70",13.719616,-851710.2069,1520115.7754,0.215111823922,0.00240253524187,-170.852940174,62.6751868043
"8530",1689295,"70",13.719616,-848006.2069,1520115.7754,0.215127482458,0.00240320535918,-170.782735628,62.6834884887
"8531",7565400,"70",13.719616,-844302.2069,1520115.7754,0.215142981101,0.00240387316859,-170.712492733,62.6917562924
"8532",73615528,"70",13.719616,-840598.2069,1520115.7754,0.215158325227,0.00240453870938,-170.642211614,62.6999901876
"8533",16026577,"70",13.719616,-836894.2069,1520115.7754,0.215173509545,0.00240520186635,-170.571892396,62.7081901457
"8534",47740776,"70",13.719616,-833190.2069,1520115.7754,0.21518854013,0.00240586276844,-170.501535207,62.7163561394
"8535",18031276,"70",13.719616,-829486.2069,1520115.7754,0.215203410755,0.00240652123242,-170.431140175,62.7244881408
"8536",77705832,"70",13.719616,-825782.2069,1520115.7754,0.215218128977,0.00240717740707,-170.360707427,62.7325861219
"8537",58363336,"70",13.719616,-822078.2069,1520115.7754,0.215232689285,0.00240783115928,-170.290237092,62.7406500553
"8538",78601192,"70",13.719616,-818374.2069,1520115.7754,0.215247098777,0.00240848260202,-170.219729298,62.7486799129
"8539",16680159,"70",13.719616,-814670.2069,1520115.7754,0.215261355128,0.00240913169931,-170.149184173,62.7566756677
"8540",38650320,"70",13.719616,-810966.2069,1520115.7754,0.215275455342,0.00240977836256,-170.078601849,62.7646372924
"8541",59509712,"70",13.719616,-807262.2069,1520115.7754,0.215289408214,0.00241042274201,-170.007982455,62.7725647592
"8542",10991782,"70",13.719616,-803558.2069,1520115.7754,0.215303206014,0.00241106465824,-169.937326121,62.780458041
"8543",8090613,"70",13.719616,-799854.2069,1520115.7754,0.215316856583,0.00241170425314,-169.86663298,62.7883171109
"8544",74534064,"70",13.719616,-796150.2069,1520115.7754,0.215330353911,0.00241234138191,-169.795903161,62.7961419417
"8545",21329340,"70",13.719616,-792446.2069,1520115.7754,0.215343702861,0.00241297611002,-169.725136798,62.8039325062
"8546",8504143,"70",13.719616,-788742.2069,1520115.7754,0.215356903662,0.00241360844267,-169.654334023,62.8116887778
"8547",41238080,"70",13.719616,-785038.2069,1520115.7754,0.215369954471,0.00241423831911,-169.58349497,62.8194107296
"8548",21590554,"70",13.719616,-781334.2069,1520115.7754,0.21538285944,0.00241486577287,-169.51261977,62.8270983346
"8549",31711984,"70",13.719616,-777630.2069,1520115.7754,0.215395618459,0.00241549081597,-169.441708558,62.8347515664
"8550",44277112,"70",13.719616,-773926.2069,1520115.7754,0.215408229107,0.00241611337305,-169.370761469,62.8423703985
"8551",37681420,"70",13.719616,-770222.2069,1520115.7754,0.215420697633,0.00241673354789,-169.299778638,62.8499548041
"8552",86460632,"70",13.719616,-766518.2069,1520115.7754,0.215433020311,0.00241735122583,-169.228760199,62.8575047574
"8553",10592139,"70",13.719616,-762814.2069,1520115.7754,0.215445198807,0.00241796643388,-169.157706289,62.8650202316
"8554",85629048,"70",13.719616,-759110.2069,1520115.7754,0.215457233508,0.00241857915756,-169.086617043,62.8725012009
"8555",87318984,"70",13.719616,-755406.2069,1520115.7754,0.215469129194,0.00241918947924,-169.015492599,62.8799476389
"8556",24065610,"70",13.719616,-751702.2069,1520115.7754,0.215480880691,0.00241979726508,-168.944333093,62.8873595195
"8557",97486264,"70",13.719616,-747998.2069,1520115.7754,0.215492490464,0.00242040251376,-168.873138663,62.8947368173
"8558",25199136,"70",13.719616,-744294.2069,1520115.7754,0.215503961216,0.00242100529427,-168.801909447,62.902079506
"8559",72466256,"70",13.719616,-740590.2069,1520115.7754,0.215515292888,0.00242160561574,-168.730645584,62.90938756
"8560",37218028,"70",13.719616,-736886.2069,1520115.7754,0.215526486152,0.00242220340574,-168.659347212,62.9166609533
"8561",33501904,"70",13.719616,-733182.2069,1520115.7754,0.215537542584,0.00242279870894,-168.588014471,62.923899661
"8562",46734684,"70",13.719616,-729478.2069,1520115.7754,0.215548461263,0.00242339147115,-168.516647502,62.9311036574
"8563",39250240,"70",13.719616,-725774.2069,1520115.7754,0.21555924315,0.00242398167001,-168.445246443,62.938272917
"8564",16035566,"70",13.719616,-722070.2069,1520115.7754,0.21556988889,0.00242456930765,-168.373811436,62.9454074147
"8565",44197340,"70",13.719616,-718366.2069,1520115.7754,0.215580401162,0.00242515445347,-168.302342622,62.9525071251
"8566",84227992,"70",13.719616,-714662.2069,1520115.7754,0.215590780138,0.00242573707654,-168.230840143,62.9595720232
"8567",90335368,"70",13.719616,-710958.2069,1520115.7754,0.215601023146,0.00242631708581,-168.15930414,62.966602084
"8568",8873521,"70",13.719616,-707254.2069,1520115.7754,0.215611137074,0.00242689457549,-168.087734758,62.9735972831
"8569",46652616,"70",13.719616,-703550.2069,1520115.7754,0.215621118049,0.00242746947096,-168.016132137,62.9805575952
"8570",93943136,"70",13.719616,-699846.2069,1520115.7754,0.215630968563,0.00242804180436,-167.944496422,62.9874829955
"8571",39345072,"70",13.719616,-696142.2069,1520115.7754,0.215640688772,0.0024286115445,-167.872827757,62.9943734601
"8572",28470658,"70",13.719616,-692438.2069,1520115.7754,0.215650280545,0.00242917869873,-167.801126285,63.0012289639
"8573",33271742,"70",13.719616,-688734.2069,1520115.7754,0.215659742189,0.00242974321851,-167.729392153,63.0080494822
"8574",338151,"70",13.719616,-685030.2069,1520115.7754,0.215669079032,0.00243030519602,-167.657625504,63.0148349912
"8575",97520824,"70",13.719616,-681326.2069,1520115.7754,0.215678287812,0.0024308645481,-167.585826484,63.021585467
"8576",67050104,"70",13.719616,-677622.2069,1520115.7754,0.215687372599,0.00243142132973,-167.513995241,63.0283008851
"8577",74457280,"70",13.719616,-673918.2069,1520115.7754,0.215696330679,0.0024319754482,-167.442131919,63.0349812212
"8578",8705214,"70",13.719616,-670214.2069,1520115.7754,0.2157051652,0.00243252694818,-167.370236666,63.0416264521
"8579",6301149,"70",13.719616,-666510.2069,1520115.7754,0.215713877062,0.00243307582625,-167.29830963,63.0482365532
"8580",43577600,"70",13.719616,-662806.2069,1520115.7754,0.215722466541,0.00243362206475,-167.226350957,63.0548115017
"8581",29586112,"70",12.8752847277,-659211.780685,1520169.28307,0.203564184783,0.00228437599423,-167.156698393,63.0616285082
"8582",29586112,"71",0.844331272328,-657431.306233,1519299.83207,0.0687016469639,0.000149738609739,-167.118700038,63.057132305
"8583",29505474,"70",0.0310275791265,-657215.490533,1521769.1654,0.0131732207942,5.50864053188e-06,-167.124114969,63.07917773
"8584",29505474,"71",13.6885884209,-655394.087709,1520112.0277,0.213403860814,0.00242918198625,-167.08224417,63.0678302824
"8585",47824884,"71",13.719616,-651694.2069,1520115.7754,0.215747504585,0.00243524475583,-167.010286608,63.0743251936
"8586",25488424,"71",13.719616,-647990.2069,1520115.7754,0.215755614219,0.00243578042615,-166.938202878,63.080759295
"8587",66162728,"71",13.719616,-644286.2069,1520115.7754,0.215763603164,0.0024363133453,-166.866088257,63.0871581266
"8588",87042448,"71",13.719616,-640582.2069,1520115.7754,0.215771473325,0.00243684355258,-166.793942896,63.0935216653
"8589",16549998,"71",13.719616,-636878.2069,1520115.7754,0.215779229812,0.00243737112508,-166.721766945,63.0998498876
"8590",3561223,"71",13.719616,-633174.2069,1520115.7754,0.215786871874,0.00243789605428,-166.649560556,63.1061427713
"8591",99913424,"71",13.719616,-629470.2069,1520115.7754,0.215794397427,0.00243841822962,-166.57732388,63.1124002936
"8592",35724652,"71",13.719616,-625766.2069,1520115.7754,0.215801808981,0.00243893770337,-166.505057068,63.1186224316
"8593",70428360,"71",13.719616,-622062.2069,1520115.7754,0.21580910739,0.00243945450186,-166.432760275,63.1248091626
"8594",89052144,"71",13.719616,-618358.2069,1520115.7754,0.215816295886,0.00243996857622,-166.360433652,63.1309604646
"8595",34513436,"71",13.719616,-614654.2069,1520115.7754,0.215823370217,0.00244047987453,-166.288077351,63.137076315
"8596",8384168,"71",13.719616,-610950.2069,1520115.7754,0.215830336653,0.00244098853032,-166.215691528,63.1431566915
"8597",17861952,"71",13.719616,-607246.2069,1520115.7754,0.21583719482,0.00244149445931,-166.143276336,63.1492015723
"8598",62909824,"71",13.719616,-603542.2069,1520115.7754,0.215843942612,0.00244199760218,-166.07083193,63.1552109351
"8599",92088320,"71",13.719616,-599838.2069,1520115.7754,0.215850583901,0.00244249802988,-165.998358463,63.1611847581
"8600",5418278,"71",13.719616,-596134.2069,1520115.7754,0.215857116948,0.00244299569184,-165.925856093,63.1671230199
"8601",99859344,"71",13.719616,-592430.2069,1520115.7754,0.21586354543,0.00244349059267,-165.853324974,63.1730256981
"8602",8087046,"71",13.719616,-588726.2069,1520115.7754,0.215869868703,0.00244398273435,-165.780765262,63.1788927713
"8603",397222,"71",13.719616,-585022.2069,1520115.7754,0.215876090299,0.00244447216123,-165.708177113,63.1847242188
"8604",66117460,"71",13.719616,-581318.2069,1520115.7754,0.215882207562,0.00244495880381,-165.635560685,63.1905200185
"8605",16238548,"71",13.719616,-577614.2069,1520115.7754,0.215888223943,0.00244544268847,-165.562916135,63.1962801494
"8606",51919328,"71",13.719616,-573910.2069,1520115.7754,0.215894136184,0.00244592368293,-165.49024362,63.2020045903
"8607",78154128,"71",13.719616,-570206.2069,1520115.7754,0.215899949741,0.00244640196271,-165.417543299,63.2076933201
"8608",64101404,"71",13.719616,-566502.2069,1520115.7754,0.215905665009,0.00244687747294,-165.344815329,63.2133463181
"8609",2378612,"71",13.719616,-562798.2069,1520115.7754,0.215911280959,0.00244735013571,-165.27205987,63.2189635638
"8610",45174516,"71",13.719616,-559094.2069,1520115.7754,0.215916801569,0.00244782004566,-165.199277079,63.224545036
"8611",50006620,"71",13.719616,-555390.2069,1520115.7754,0.215922222335,0.0024482871008,-165.126467119,63.2300907143
"8612",30139878,"71",13.719616,-551686.2069,1520115.7754,0.215927551109,0.00244875138819,-165.053630147,63.2356005784
"8613",11840669,"71",13.719616,-547982.2069,1520115.7754,0.215932783673,0.0024492128425,-164.980766324,63.2410746077
"8614",20408678,"71",2.4226691684,-545775.505098,1520426.7821,0.0943751921143,0.000432655639172,-164.938362191,63.2470682103
"8615",39218988,"81",0.366085450428,-1046675.85373,1518102.88777,0.0637782143259,6.3050319333e-05,-174.479292181,62.173985925
"8616",15538531,"81",3.9704496476,-1043978.84165,1517673.81765,0.165718704149,0.000683904881365,-174.427288374,62.1776373686
"8617",41001288,"81",8.3357819944,-1040452.56249,1517112.8187,0.190064846435,0.00143600390899,-174.359280993,62.1823881383
"8618",34422352,"81",12.5458822851,-1036821.64753,1516558.0882,0.209509740081,0.00216147970204,-174.289368265,62.1874429999
"8619",604633,"81",13.719616,-1033206.2069,1516411.7754,0.213967399313,0.00236455859962,-174.222072007,62.1959043892
"8620",61458592,"81",13.719616,-1029502.2069,1516411.7754,0.213991358193,0.00236533032133,-174.15395368,62.2058199679
"8621",98248176,"81",13.719616,-1025798.2069,1516411.7754,0.214015138422,0.00236610014119,-174.085791566,62.2157031563
"8622",17096642,"81",13.719616,-1022094.2069,1516411.7754,0.214038740783,0.00236686799389,-174.017585767,62.2255539227
"8623",21823380,"81",13.719616,-1018390.2069,1516411.7754,0.214062163284,0.00236763386904,-173.949336384,62.2353722354
"8624",9269338,"81",13.719616,-1014686.2069,1516411.7754,0.214085407678,0.00236839781231,-173.881043521,62.2451580641
"8625",89659728,"81",13.719616,-1010982.2069,1516411.7754,0.214108476458,0.0023691597692,-173.81270728,62.254911377
"8626",14515950,"81",13.719616,-1007278.2069,1516411.7754,0.214131364777,0.0023699197412,-173.744327765,62.2646321431
"8627",40858392,"81",13.719616,-1003574.2069,1516411.7754,0.214154076165,0.00237067768589,-173.675905079,62.2743203318
"8628",35915804,"81",13.719616,-999870.2069,1516411.7754,0.214176609843,0.00237143362444,-173.607439328,62.2839759114
"8629",89358696,"81",13.719616,-996166.2069,1516411.7754,0.21419896756,0.00237218759423,-173.538930616,62.2935988516
"8630",7287874,"81",13.719616,-992462.2069,1516411.7754,0.21422114977,0.00237293956079,-173.470379049,62.3031891212
"8631",31901526,"81",13.719616,-988758.2069,1516411.7754,0.214243156836,0.00237368951392,-173.401784732,62.3127466893
"8632",97974800,"81",13.719616,-985054.2069,1516411.7754,0.214264987747,0.00237443747837,-173.333147773,62.3222715258
"8633",32330412,"81",13.719616,-981350.2069,1516411.7754,0.214286642086,0.00237518333216,-173.264468278,62.3317635995
"8634",96009584,"81",13.719616,-977646.2069,1516411.7754,0.214308121924,0.00237592714118,-173.195746355,62.3412228798
"8635",99175336,"81",13.719616,-973942.2069,1516411.7754,0.214329426958,0.00237666895403,-173.126982112,62.3506493361
"8636",92012128,"81",13.719616,-970238.2069,1516411.7754,0.214350560575,0.00237740872167,-173.058175657,62.3600429384
"8637",35955344,"81",13.719616,-966534.2069,1516411.7754,0.214371516118,0.00237814632884,-172.989327098,62.3694036558
"8638",2980260,"81",13.719616,-962830.2069,1516411.7754,0.21439230053,0.00237888192687,-172.920436547,62.3787314579
"8639",67785776,"81",13.719616,-959126.2069,1516411.7754,0.214412909951,0.00237961542122,-172.851504112,62.3880263148
"8640",38932704,"81",13.719616,-955422.2069,1516411.7754,0.214433350444,0.00238034688335,-172.782529904,62.3972881961
"8641",38210864,"81",13.719616,-951718.2069,1516411.7754,0.214453616082,0.00238107622216,-172.713514034,62.4065170718
"8642",23178850,"81",13.719616,-948014.2069,1516411.7754,0.214473711869,0.00238180349982,-172.644456614,62.4157129113
"8643",910755,"81",13.719616,-944310.2069,1516411.7754,0.214493632983,0.00238252858394,-172.575357755,62.4248756849
"8644",78869816,"81",13.719616,-940606.2069,1516411.7754,0.214513386263,0.00238325159197,-172.506217571,62.4340053626
"8645",95151376,"81",13.719616,-936902.2069,1516411.7754,0.214532967912,0.0023839724916,-172.437036172,62.4431019149
"8646",18325280,"81",13.719616,-933198.2069,1516411.7754,0.21455237885,0.00238469125417,-172.367813674,62.452165311
"8647",92516848,"81",13.719616,-929494.2069,1516411.7754,0.21457162021,0.00238540784236,-172.29855019,62.4611955222
"8648",20750328,"81",13.719616,-925790.2069,1516411.7754,0.214590693743,0.0023861223299,-172.229245835,62.4701925182
"8649",79678032,"81",13.719616,-922086.2069,1516411.7754,0.214609596873,0.00238683463519,-172.159900723,62.4791562697
"8650",40509556,"81",6.21345862738,-919394.521684,1516446.9264,0.137640415981,0.00108125307287,-172.109669764,62.4859556283
"8651",40509556,"70",7.50615737262,-917544.231394,1516382.67805,0.148817103123,0.00130629541962,-172.074662345,62.4898547882
"8652",47339116,"70",13.719616,-914678.2069,1516411.7754,0.214646902068,0.00238825285521,-172.021088691,62.4969839206
"8653",8961113,"70",13.719616,-910974.2069,1516411.7754,0.214665301432,0.00238895864363,-171.951622004,62.5058477611
"8654",29951522,"70",13.719616,-907270.2069,1516411.7754,0.214683534283,0.00238966226094,-171.882115024,62.5146782391
"8655",98082552,"70",13.719616,-903566.2069,1516411.7754,0.214701605154,0.00239036378716,-171.812567869,62.5234753254
"8656",46871140,"70",13.719616,-899862.2069,1516411.7754,0.214719505,0.00239106301118,-171.742980658,62.5322389906
"8657",76682680,"70",13.719616,-896158.2069,1516411.7754,0.214737240642,0.00239176002852,-171.673353508,62.5409692059
"8658",45361016,"70",13.719616,-892454.2069,1516411.7754,0.214754811179,0.00239245485622,-171.603686538,62.5496659422
"8659",42777772,"70",13.719616,-888750.2069,1516411.7754,0.214772219747,0.00239314750919,-171.533979868,62.5583291706
"8660",53728292,"70",13.719616,-885046.2069,1516411.7754,0.214789462987,0.00239383788326,-171.464233617,62.5669588621
"8661",54748392,"70",13.719616,-881342.2069,1516411.7754,0.214806541737,0.0023945260187,-171.394447906,62.5755549876
