"X","Y","area_km2"
722.529574345202,6701.58399636003,294.6139889153
739.432946874278,6707.75843659501,222.843541951998
749.515743586689,6714.11582569118,9.57282259193254
122.512868045447,6534.44429838179,0.964484575494617
136.088380773685,6529.34748063248,270.321037416187
152.415448626169,6533.00896812191,342.9904
170.405194685084,6537.68774823477,342.9904
188.393327277808,6542.36486064818,342.9904
206.379947786325,6547.04044507053,342.9904
224.36515774323,6551.71464006549,342.9904
242.349058848275,6556.3875830568,342.9904
260.331752984759,6561.05941033354,342.9904
278.31334223576,6565.73025705569,342.9904
296.29392890016,6570.40025725997,342.9904
314.273615508483,6575.06954386613,342.9904
332.25250483849,6579.73824868345,342.9904
350.230699930538,6584.40650241766,342.9904
368.208304102681,6589.07443467818,342.9904
386.185420965472,6593.74217398559,342.9904
