"","X","Y","area_km2","geometry"
"508.2",285.991422212136,6751.482078393,15.3266932811056,c(285991.422212136, 6751482.078393)
"509.1",301.976805357716,6752.98898397797,155.190353152507,c(301976.805357716, 6752988.98397797)
"510.1",311.785188839941,6755.32374133181,15.0159662188416,c(311785.188839941, 6755323.74133181)
"1834.2",552.284530030704,6253.52409606289,99.2857699240799,c(552284.530030704, 6253524.09606289)
"1835.2",563.172419639342,6255.60069476068,72.8492017129609,c(563172.419639342, 6255600.69476068)
"1839.1",659.428820019407,6280.64760653293,91.2209547224803,c(659428.820019407, 6280647.60653293)
"1840.1",674.929376102456,6285.51765614819,164.833274170278,c(674929.376102456, 6285517.65614819)
"1841.2",688.580308146147,6285.93932328082,2.94312617617488,c(688580.308146147, 6285939.32328082)
"1888",534.386948217711,6229.08363316861,209.455497868349,c(534386.948217711, 6229083.63316861)
"1889",551.150152280326,6237.61937562774,484.158109035951,c(551150.152280326, 6237619.37562774)
"1890.1",571.898142999184,6243.51035624337,463.243551935813,c(571898.142999184, 6243510.35624337)
"1891.1",594.18748030734,6246.63771347769,356.975555922434,c(594187.48030734, 6246637.71347769)
"1892.1",615.901344945122,6249.43370408175,262.566165131033,c(615901.344945122, 6249433.70408175)
"1893.1",639.582665947368,6256.90861340139,304.828762818569,c(639582.665947368, 6256908.61340139)
"1894.1",658.668458391749,6265.71384990488,490.912130772735,c(658668.458391749, 6265713.84990488)
"1895",680.138499225683,6271.350854157,493.906176,c(680138.499225683, 6271350.854157)
"1896.2",698.708359048582,6272.94070620327,259.041543901082,c(698708.359048582, 6272940.70620327)
"1897.1",715.491204566268,6269.30461354407,0.325032072482586,c(715491.204566268, 6269304.61354407)
"1943",541.079073596354,6218.98364567904,64.1546389903186,c(541079.073596354, 6218983.64567904)
"1944",556.338945101942,6218.71525021886,381.717977067299,c(556338.945101942, 6218715.25021886)
"1945",575.969576698762,6220.68217111198,326.143890511028,c(575969.576698762, 6220682.17111198)
"1946",605.483515134905,6236.68185261913,29.0385230216715,c(605483.515134905, 6236681.85261913)
"1947",621.645667649433,6236.90588543834,318.055148856309,c(621645.667649433, 6236905.88543834)
"1948",642.379701493746,6239.87707626918,438.415840619127,c(642379.701493746, 6239877.07626918)
"1949",664.197129199732,6244.29092594633,493.906176,c(664197.129199732, 6244290.92594633)
"1950",685.739519470822,6249.87966392518,493.906176,c(685739.519470822, 6249879.66392518)
"1951",707.285932918737,6255.46570886831,493.906176,c(707285.932918737, 6255465.70886831)
"1952.1",728.898325462623,6259.86170442792,441.104760254078,c(728898.325462623, 6259861.70442792)
"1953.1",750.643643679596,6265.29936669676,433.612259532727,c(750643.643679596, 6265299.36669676)
"1954.1",769.882883071291,6268.86859437389,295.973819823904,c(769882.883071291, 6268868.59437389)
"2000",587.206973724046,6212.63353371216,2.40683963005304,c(587206.973724046, 6212633.53371216)
"2003",656.826601796988,6227.3900391869,2.12809040900943,c(656826.601796988, 6227390.0391869)
"2004",670.386937425934,6223.35142550007,459.632473148637,c(670386.937425934, 6223351.42550007)
"2005",691.336899476586,6228.40274360003,493.906176,c(691336.899476586, 6228402.74360002)
"2006",712.880205660084,6233.98662120618,493.906176,c(712880.205660084, 6233986.62120618)
"2007",734.42786362483,6239.56775282458,493.906176,c(734427.86362483, 6239567.75282458)
"2008",755.980059509377,6245.14633230017,493.906176,c(755980.059509377, 6245146.33230017)
"2009.1",773.953122449882,6249.73392484209,322.661176211491,c(773953.122449882, 6249733.92484209)
"2057",639.400499815112,6190.51780855486,139.554513778984,c(639400.499815112, 6190517.80855486)
"2058",654.38823718625,6195.07292735974,457.40663326529,c(654388.23718625, 6195072.92735974)
"2059",675.394776798582,6201.33505281524,493.906176,c(675394.776798582, 6201335.05281524)
"2060",696.930524601395,6206.91986062817,493.906176,c(696930.524601395, 6206919.86062817)
"2061",718.470580377772,6212.50147754135,493.906176,c(718470.580377772, 6212501.47754135)
"2062",740.015129704368,6218.08009890302,493.906176,c(740015.129704368, 6218080.09890302)
"2063",761.56435870343,6223.65591806855,493.906176,c(761564.35870343, 6223655.91806855)
"2064.1",783.087343021916,6229.17541266976,491.83628273551,c(783087.343021916, 6229175.41266976)
"2065.1",803.101663124449,6231.58576650259,316.44101039834,c(803101.663124449, 6231585.76650259)
"2112",644.966724168046,6177.30149931776,43.0151673606216,c(644966.724168046, 6177301.49931776)
"2113",660.227442289582,6175.58295887439,430.613692079635,c(660227.442289582, 6175582.95887439)
"2114",680.988066397818,6179.84808195072,493.906176,c(680988.066397818, 6179848.08195072)
"2115",702.520281960195,6185.43078462584,493.906176,c(702520.281960195, 6185430.78462584)
"2116",724.056946069959,6191.0100470622,493.906176,c(724056.946069959, 6191010.0470622)
"2117",745.59824429969,6196.5860640965,493.906176,c(745598.24429969, 6196586.0640965)
"2118",767.144362761962,6202.1590285725,493.906176,c(767144.362761962, 6202159.0285725)
"2119",788.695488128428,6207.72913134913,493.906176,c(788695.488128428, 6207729.13134913)
"2120.1",809.777581357233,6212.83689721226,467.067822555401,c(809777.581357233, 6212836.89721226)
"2121.1",825.865264009189,6208.73330487475,35.2912159799228,c(825865.264009189, 6208733.30487475)
"2168",670.157479305736,6161.31142721181,74.6401549371653,c(670157.479305736, 6161311.42721181)
"2169",686.96953517309,6159.04844192758,462.841638793193,c(686969.53517309, 6159048.44192758)
"2170",708.106060358681,6163.93528731861,493.906176,c(708106.060358681, 6163935.28731861)
"2171",729.639193373281,6169.51210110204,493.906176,c(729639.193373281, 6169512.10110204)
"2172",751.177099910596,6175.08541936603,493.906176,c(751177.099910596, 6175085.41936603)
"2173",772.719966079655,6180.65543442169,493.906176,c(772719.966079655, 6180655.43442169)
"2174",794.267978543766,6186.22233659485,493.906176,c(794267.978543766, 6186222.33659485)
"2175",815.821324539276,6191.78631423391,493.906176,c(815821.324539276, 6191786.31423391)
"2176.1",837.215269213938,6196.94967406518,477.572125605212,c(837215.269213938, 6196949.67406518)
"2177.1",851.883213450057,6197.32744679013,95.509999851151,c(851883.213450057, 6197327.44679013)
"2224",696.62346722187,6143.66164803897,128.188612789649,c(696623.46722187, 6143661.64803897)
"2225",713.949794490179,6142.83601443881,476.104719413661,c(713949.794490179, 6142836.01443881)
"2226",735.217214500658,6148.00741307869,493.906176,c(735217.214500658, 6148007.41307869)
"2227",756.751590560634,6153.57793779028,493.906176,c(756751.590560634, 6153577.93779028)
"2228",778.291064520891,6159.14490837581,493.906176,c(778291.064520891, 6159144.90837581)
"2229",799.835823042849,6164.70851460801,493.906176,c(799835.823042849, 6164708.51460801)
"2230",821.386053356946,6170.26894428132,493.906176,c(821386.053356946, 6170268.94428132)
"2231",842.941943281149,6175.82638321956,493.906176,c(842941.943281149, 6175826.38321956)
"2232.1",861.247323532416,6178.24955180096,282.231373761648,c(861247.323532416, 6178249.55180096)
"2233.1",878.995608201504,6174.14992500196,2.46303055683035,c(878995.608201504, 6174149.92500196)
"2280",723.366201365083,6124.2553586488,250.950666130744,c(723366.201365083, 6124255.3586488)
"2281",740.790903181304,6126.49575843575,493.906176,c(740790.903181304, 6126495.75843575)
"2282",762.321611738392,6132.06339450528,493.906176,c(762321.611738392, 6132063.39450528)
"2283",783.857555362417,6137.62722528273,493.906176,c(783857.555362417, 6137627.22528273)
"2284",805.398920718835,6143.18743996847,493.906176,c(805398.920718835, 6143187.43996847)
"2285",826.945895038878,6148.74422578401,493.906176,c(826945.895038878, 6148744.22578401)
"2286",848.498666138048,6154.2977679791,493.906176,c(848498.666138048, 6154297.7679791)
"2287",870.057422434398,6159.84824983909,493.906176,c(870057.422434398, 6159848.24983909)
"2288.1",886.643167015635,6163.0246189434,243.78004777252,c(886643.167015635, 6163024.6189434)
"2335",731.854820013774,6110.67117724575,13.2777430146299,c(731854.820013774, 6110671.17724575)
"2336",747.529788018451,6107.84864956009,353.219471958787,c(747529.788018451, 6107848.64956009)
"2337",767.887060340887,6110.5415666456,493.906176,c(767887.060340887, 6110541.5666456)
"2338",789.41933723803,6116.10216201814,493.906176,c(789419.33723803, 6116102.16201814)
"2339",810.957171969205,6121.65888931259,493.906176,c(810957.171969205, 6121658.88931259)
"2340",832.500751772594,6127.2119351592,493.906176,c(832500.751772594, 6127211.9351592)
"2341",854.050264468116,6132.76148421553,493.906176,c(854050.264468116, 6132761.48421553)
"2342",875.605898475711,6138.30771917342,493.906176,c(875605.898475711, 6138307.71917342)
"2343.1",892.284424196607,6142.83169282502,272.38200288685,c(892284.424196607, 6142831.69282502)
"2391",759.565762690006,6096.66307881242,0.441178115785062,c(759565.762690006, 6096663.07881242)
"2392",774.968457230524,6096.13519709181,162.629564260312,c(774968.457230524, 6096135.19709181)
"2393",795.388666099832,6096.66681855163,399.966638456894,c(795388.666099832, 6096666.81855163)
"2394",816.510478443777,6100.12264127317,493.906176,c(816510.478443777, 6100122.64127317)
"2395",838.050526945296,6105.67185084693,493.906176,c(838050.526945296, 6105671.85084693)
"2396",859.596643420445,6111.21731019634,493.906176,c(859596.643420445, 6111217.31019634)
"2397",881.149016298044,6116.75920140244,493.906176,c(881149.016298044, 6116759.20140244)
"2398.1",895.434505291336,6122.94068843968,164.141097810279,c(895434.505291336, 6122940.68843968)
"2448",808.526913954984,6085.52678263826,1.15041349495664,c(808526.913954984, 6085526.78263826)
"2449",818.628017867795,6086.59485224951,105.586259039728,c(818628.017867795, 6086594.85224951)
"2450",843.784613374566,6091.47470417981,163.804873952657,c(843784.613374566, 6091474.70417981)
"2451.1",865.35910128246,6091.16162768254,411.752301470765,c(865359.10128246, 6091161.62768254)
"2452.1",882.733631675324,6100.21635729124,201.569106627938,c(882733.631675324, 6100216.35729124)
"2453.1",895.288912023666,6108.35646914009,1.12796062221843,c(895288.912023666, 6108356.46914009)
"2505",855.561246807495,6059.85007948397,164.478645344995,c(855561.246807495, 6059850.07948397)
"2506.1",865.729453024268,6067.51761479442,245.350436483303,c(865729.453024268, 6067517.61479442)
"2560",861.008678129155,6053.80399871632,2.52247543612832,c(861008.678129154, 6053803.99871632)
"2561.1",867.751377414233,6054.93809460619,14.8033988864028,c(867751.377414233, 6054938.09460619)
"334...1677",77.5301957573485,6752.5448847541,101.179286414986,c(77530.1957573485, 6752544.8847541)
"335.1",90.9894673094244,6757.65833921561,403.089249248371,c(90989.4673094244, 6757658.33921561)
"336.1",112.338509704215,6759.94645366136,256.84192146785,c(112338.509704215, 6759946.45366136)
"337.1",132.136944735517,6761.45955761866,80.3476045770073,c(132136.944735517, 6761459.55761866)
"389",82.2953881775821,6736.2082987262,118.278200199387,c(82295.3881775821, 6736208.2987262)
"390",96.3117153572584,6738.16308471392,493.906176,c(96311.7153572584, 6738163.08471392)
"391",117.92583559963,6743.73387057802,493.906176,c(117925.83559963, 6743733.87057802)
"392.1",139.532922596711,6749.29949417912,493.716641129641,c(139532.922596711, 6749299.49417912)
"393.1",160.855595525957,6752.71501658936,397.380393945454,c(160855.595525957, 6752715.01658936)
"394.1",182.796601399684,6754.39894693856,220.696542184258,c(182796.601399684, 6754398.94693856)
"395.1",201.254320849559,6755.81727610578,49.5736998097725,c(201254.320849559, 6755817.27610578)
"444...1688",89.4576068211019,6709.54059344723,84.9022394202787,c(89457.6068211019, 6709540.59344723)
"445...1689",101.962830424659,6716.69839455014,493.906176,c(101962.830424659, 6716698.39455014)
"446...1690",123.574855808749,6722.27398270268,493.906176,c(123574.855808749, 6722273.98270268)
"447...1691",145.182993106223,6727.84927381701,493.906176,c(145182.993106223, 6727849.27381701)
"448...1692",166.787413184632,6733.4245068028,493.906176,c(166787.413184632, 6733424.5068028)
"449...1693",188.38828748646,6738.99991795381,493.906176,c(188388.28748646, 6738999.91795381)
"450.1",209.913608546643,6744.43452322613,488.345166613283,c(209913.608546643, 6744434.52322613)
"451.1",231.41679550949,6747.20185548129,361.235014661855,c(231416.79550949, 6747201.85548129)
"452.1",253.135511165673,6748.87760942914,184.551162900658,c(253135.511165673, 6748877.60942914)
"453.2",270.339131950515,6750.20660249644,26.1942933542461,c(270339.131950515, 6750206.60249644)
"498...1698",67.9941416276928,6682.16404951415,258.94553125532,c(67994.1416276928, 6682164.04951415)
"499...1699",87.1593684198754,6688.94333235512,437.732564786136,c(87159.3684198754, 6688943.33235512)
"500...1700",107.61816232716,6695.23634031417,493.906176,c(107618.16232716, 6695236.34031417)
"501...1701",129.227934613646,6700.81668209241,493.906176,c(129227.934613646, 6700816.68209241)
"502...1702",150.83401302445,6706.39648304395,493.906176,c(150834.01302445, 6706396.48304395)
"503...1703",172.436569069472,6711.97598253775,493.906176,c(172436.569069472, 6711975.98253775)
"504...1704",194.035774796453,6717.55541736254,493.906176,c(194035.774796453, 6717555.41736254)
"505...1705",215.631802846233,6723.13502174551,493.906176,c(215631.802846233, 6723135.02174551)
"506...1706",237.224826507274,6728.71502737254,493.906176,c(237224.826507274, 6728715.02737254)
"507",258.815019769322,6734.29566341026,493.906176,c(258815.019769322, 6734295.66341026)
"508.3",278.452428439955,6738.89530337105,396.760737250844,c(278452.428439955, 6738895.30337105)
"553...1709",74.445540836823,6665.03159006139,267.244271545953,c(74445.540836823, 6665031.59006139)
"554...1710",91.6664219264755,6668.19058647701,493.906176,c(91666.4219264755, 6668190.58647701)
"555...1711",113.277458657742,6673.77665710707,493.906176,c(113277.458657742, 6673776.65710707)
"556...1712",134.884821155095,6679.36170108503,493.906176,c(134884.821155095, 6679361.70108503)
"557...1713",156.488681081745,6684.94596074023,493.906176,c(156488.681081745, 6684945.96074023)
"558...1714",178.08921055022,6690.52967583926,493.906176,c(178089.21055022, 6690529.67583926)
"559...1715",199.686582176012,6696.1130836021,493.906176,c(199686.582176012, 6696113.0836021)
"560...1716",221.280969130564,6701.69641871972,493.906176,c(221280.969130563, 6701696.41871972)
"561...1717",242.872545193591,6707.27991337341,493.906176,c(242872.545193591, 6707279.91337341)
"562...1718",264.461484804567,6712.86379725553,493.906176,c(264461.484804567, 6712863.79725553)
"563.3",283.950800551547,6719.88161785488,352.424047975716,c(283950.800551547, 6719881.61785488)
"608...1720",82.9980066038248,6646.57689742036,93.577702826062,c(82998.0066038248, 6646576.89742036)
"609...1721",97.3321888944426,6646.72811959801,493.906176,c(97332.1888944426, 6646728.11959802)
"610...1722",118.940472791635,6652.31908189235,493.906176,c(118940.472791635, 6652319.08189236)
"611...1723",140.545270359782,6657.9087740036,493.906176,c(140545.270359782, 6657908.7740036)
"612...1724",162.146753857926,6663.4974385674,493.906176,c(162146.753857926, 6663497.4385674)
"613...1725",183.745095963823,6669.08531568893,493.906176,c(183745.095963823, 6669085.31568893)
"614...1726",205.340469825421,6674.67264295832,493.906176,c(205340.469825421, 6674672.64295832)
"615",226.933049111739,6680.25965546734,493.906176,c(226933.049111739, 6680259.65546734)
"616",248.523008063084,6685.84658582766,493.906176,c(248523.008063084, 6685846.58582766)
"617.1",270.108119273088,6691.4350235709,493.818156328956,c(270108.119273088, 6691435.0235709)
"618.2",281.184280434279,6698.4459997761,42.8182650618801,c(281184.280434279, 6698445.9997761)
"663",91.5998908745995,6622.55622896355,6.07490266362524,c(91599.8908745995, 6622556.22896355)
"664",100.1834906088,6629.80964215411,248.707408990388,c(100183.4906088, 6629809.64215411)
"665",126.607138820121,6633.90750676982,231.701135964423,c(126607.138820121, 6633907.50676982)
"666",147.378624397165,6637.71506438694,399.747636062737,c(147378.624397165, 6637715.06438694)
"667",167.807993533783,6642.0506502811,493.906176,c(167807.993533783, 6642050.65028111)
"668",189.403989241685,6647.64263328441,493.906176,c(189403.989241685, 6647642.63328441)
"669",210.997203528776,6653.23382405692,493.906176,c(210997.203528776, 6653233.82405692)
"670",232.5878105306,6658.82445803084,493.906176,c(232587.8105306, 6658824.45803084)
"671...1739",254.175984919296,6664.41476818614,493.906176,c(254175.984919296, 6664414.76818614)
"672.1",274.587318180478,6670.10370040696,443.058441846483,c(274587.318180478, 6670103.70040696)
"717...1741",76.5608808920211,6587.12777219418,20.1222109656496,c(76560.8808920211, 6587127.77219418)
"718...1742",83.2685919674973,6587.39956864861,33.4540375406397,c(83268.5919674973, 6587399.56864861)
"720...1743",135.313106757105,6610.13201790521,266.581129824616,c(135313.106757105, 6610132.01790521)
"721...1744",151.875904306496,6615.00802876798,493.906176,c(151875.904306496, 6615008.02876798)
"722...1745",173.472167712567,6620.60533171357,493.906176,c(173472.167712567, 6620605.33171357)
"723...1746",195.065659729302,6626.20136201719,493.906176,c(195065.659729302, 6626201.36201719)
"724...1747",216.65655447189,6631.79635783629,493.906176,c(216656.55447189, 6631796.35783628)
"725...1748",238.245026513215,6637.39055488581,493.906176,c(238245.026513215, 6637390.55488581)
"726...1749",259.83125093024,6642.98418645461,493.906176,c(259831.25093024, 6642984.18645461)
"727.1",278.17920431024,6648.24965896966,349.480462302128,c(278179.20431024, 6648249.65896966)
"772",79.7439946141204,6577.60167491553,34.0329532734625,c(79743.9946141204, 6577601.67491553)
"773",92.361390327446,6576.11510050198,465.622273985662,c(92361.390327446, 6576115.10050198)
"774",115.087486440292,6576.13734830492,213.250919234127,c(115087.486440292, 6576137.34830492)
"775",137.662289721181,6587.2465539072,414.646195877249,c(137662.289721181, 6587246.5539072)
"776",157.545626219012,6593.55968907689,493.906176,c(157545.626219012, 6593559.68907689)
"777",179.139049247371,6599.1612207548,493.906176,c(179139.049247371, 6599161.22075479)
"778",200.729882011923,6604.76123744907,493.906176,c(200729.882011923, 6604761.23744907)
"779",222.318299066402,6610.35997751928,493.906176,c(222318.299066402, 6610359.97751928)
"780",243.904475393574,6615.95767690791,493.906176,c(243904.475393574, 6615957.67690791)
"781",265.488586449861,6621.55456915581,493.906176,c(265488.586449861, 6621554.56915581)
"782.1",281.760870869846,6626.47165049909,255.902482757774,c(281760.870869846, 6626471.65049909)
"827",84.761257381711,6562.9459022716,0.100513471904457,c(84761.257381711, 6562945.9022716)
"828...1763",100.147521323736,6558.93201589676,292.814946329414,c(100147.521323736, 6558932.01589676)
"829...1764",120.029189334832,6560.89472836332,493.906176,c(120029.189334832, 6560894.72836332)
"830...1765",141.62496731693,6566.50466499686,493.906176,c(141624.96731693, 6566504.66499686)
"831...1766",163.217984799729,6572.11236020774,493.906176,c(163217.984799729, 6572112.36020774)
"832...1767",184.808416074181,6577.7180573323,493.906176,c(184808.416074181, 6577718.0573323)
"833...1768",206.396435746048,6583.32199728771,493.906176,c(206396.435746048, 6583321.99728771)
"834...1769",227.982218779849,6588.92441858426,493.906176,c(227982.218779849, 6588924.41858426)
"835...1770",249.565940542387,6594.52555733911,493.906176,c(249565.940542387, 6594525.55733911)
"836...1771",271.147776845711,6600.12564729086,493.906176,c(271147.776845711, 6600125.64729086)
"837.1",285.310594047789,6604.90030623237,162.324503213423,c(285310.594047789, 6604900.30623237)
"883",111.396417524723,6545.95042910293,5.41609856927991,c(111396.417524723, 6545950.42910293)
"884",127.306670804383,6541.23288288119,387.659109400085,c(127306.670804383, 6541232.88288119)
"885",147.303061183609,6545.05374882548,493.906176,c(147303.061183609, 6545053.74882548)
"886",168.89276128403,6550.6657862101,493.906176,c(168892.76128403, 6550665.7862101)
"887",190.48005105044,6556.27558339007,493.906176,c(190480.05105044, 6556275.58339007)
"888",212.065105496545,6561.88338136106,493.906176,c(212065.105496545, 6561883.38136106)
"889",233.648099971485,6567.48941873509,493.906176,c(233648.099971485, 6567489.41873509)
"890",255.22921020176,6573.09393175343,493.906176,c(255229.21020176, 6573093.93175343)
"891",276.808612332631,6578.69715430049,493.906176,c(276808.612332631, 6578697.15430049)
"892.1",288.689251864102,6584.37893730839,68.7465236690674,c(288689.251864102, 6584378.93730839)
"939",136.745280425122,6523.63391236459,135.829521651304,c(136745.280425122, 6523633.91236459)
"940",153.212986127669,6523.98058795843,477.385288220915,c(153212.986127669, 6523980.58795843)
"941",174.569741683651,6529.21971302904,493.906176,c(174569.741683651, 6529219.71302904)
"942",196.153741798876,6534.83354286609,493.906176,c(196153.741798876, 6534833.54286609)
"943",217.735680579184,6540.44513159109,493.906176,c(217735.680579184, 6540445.13159109)
"944",239.315733733647,6546.05471787072,493.906176,c(239315.733733647, 6546054.71787072)
"945",260.894077325525,6551.6625380221,493.906176,c(260894.077325525, 6551662.5380221)
"946.1",282.461641827243,6557.26202850168,493.427622860077,c(282461.641827243, 6557262.02850168)
"947.1",304.170353412434,6557.59636007851,253.047410534817,c(304170.353412434, 6557596.36007851)
"948.1",324.985333684761,6559.59756426409,98.1635266310091,c(324985.333684761, 6559597.56426409)
"949.1",340.191057186629,6561.15656461003,1.59028027924716,c(340191.057186629, 6561156.56461003)
"995...1794",162.530546204376,6512.056446236,52.054881071473,c(162530.546204376, 6512056.446236)
"996...1795",179.046013996001,6513.64523683559,225.232608998608,c(179046.013996001, 6513645.23683559)
"997...1796",202.770915523783,6514.9328041074,417.056551121558,c(202770.915523783, 6514932.8041074)
"998...1797",223.407954908417,6519.00699196664,493.906176,c(223407.954908417, 6519006.99196665)
"999...1798",244.944900533728,6524.66213404911,491.549429708117,c(244944.900533728, 6524662.13404911)
"1000",266.560339425023,6530.23111627833,493.906176,c(266560.339425023, 6530231.11627833)
"1001",288.134402717702,6535.84040066868,493.906176,c(288134.402717702, 6535840.40066868)
"1002",309.707282775411,6541.44814295046,493.906176,c(309707.282775411, 6541448.14295046)
"1003",331.27915720382,6547.05457255939,493.906176,c(331279.15720382, 6547054.57255939)
"1004.1",352.557236271,6551.38399265367,438.17164287541,c(352557.236271, 6551383.99265367)
"1005.3",373.892063247013,6553.44810997734,268.190092370373,c(373892.063247013, 6553448.10997734)
"1006.2",388.250517973463,6550.98676777848,0.927627979080677,c(388250.517973463, 6550986.76777848)
"1052",212.985422614135,6503.3676390144,18.6297456645238,c(212985.422614135, 6503367.6390144)
"1053",230.994062354329,6499.93120248749,355.404349873837,c(230994.062354329, 6499931.20248749)
"1054",246.182075736656,6503.79535189123,248.72500737255,c(246182.075736656, 6503795.35189123)
"1055",272.014513447625,6515.03531485553,210.737329514462,c(272014.513447625, 6515035.31485553)
"1056",294.508650420225,6515.87744166372,423.192583797621,c(294508.650420225, 6515877.44166372)
"1057",315.369110832879,6520.02204483855,493.906176,c(315369.110832879, 6520022.04483855)
"1058",336.938426158128,6525.63091661281,493.906176,c(336938.426158128, 6525630.91661281)
"1059",358.507085131957,6531.23846128932,493.906176,c(358507.085131957, 6531238.46128932)
"1060",380.075266539745,6536.84490383865,493.906176,c(380075.266539745, 6536844.90383865)
"1061.1",397.444837362343,6537.79342640239,202.25120192,c(397444.837362343, 6537793.42640239)
"1108",240.204172025302,6484.24869197631,78.2698652120177,c(240204.172025302, 6484248.69197631)
"1109",248.719162047549,6484.72232331059,119.628623201527,c(248719.162047549, 6484722.32331059)
"1111",302.489495375449,6492.83859595179,357.268908754857,c(302489.495375449, 6492838.59595179)
"1112",321.031636255489,6498.59526026587,493.906176,c(321031.636255489, 6498595.26026587)
"1113",342.59823639092,6504.20650139864,493.906176,c(342598.23639092, 6504206.50139864)
"1114",364.164349193594,6509.81617370087,493.906176,c(364164.349193594, 6509816.17370087)
"1115",385.730153614634,6515.42450216339,493.906176,c(385730.153614634, 6515424.50216339)
"1116.1",406.630135894042,6520.50253219885,457.628749956491,c(406630.135894042, 6520502.53219885)
"1166",311.264883183896,6472.93238783753,209.212306352385,c(311264.883183896, 6472932.38783753)
"1167",326.694673109034,6477.16753262362,493.906176,c(326694.673109034, 6477167.53262362)
"1168",348.258403957604,6482.78106865745,493.906176,c(348258.403957604, 6482781.06865745)
"1169",369.821814397718,6488.39279398806,493.906176,c(369821.814397718, 6488392.79398806)
"1170",391.385083536374,6494.00293358157,493.906176,c(391385.083536374, 6494002.93358157)
"1171.1",412.070383454598,6499.61464327886,455.735626744171,c(412070.383454598, 6499614.64327886)
"1221",317.862751662509,6452.41213192262,162.758648467463,c(317862.751662509, 6452412.13192261)
"1222",332.35803939147,6455.73860758923,493.906176,c(332358.03939147, 6455738.60758923)
"1223",353.918748811556,6461.35436250063,493.906176,c(353918.748811556, 6461354.36250063)
"1224",375.4793027255,6466.96806470341,493.906176,c(375479.3027255, 6466968.06470342)
"1225",397.039880386918,6472.57993909596,493.906176,c(397039.880386918, 6472579.93909596)
"1226.1",416.416164274164,6477.93407499107,396.45103922953,c(416416.164274164, 6477934.07499107)
"1276",323.109784622613,6437.8130489856,41.4852425794934,c(323109.784622613, 6437813.0489856)
"1277",338.098999829782,6434.39479562232,489.536330553745,c(338098.999829782, 6434394.79562232)
"1278",359.579094673538,6439.92612936372,493.906176,c(359579.094673538, 6439926.12936372)
"1279",381.136639888137,6445.54173080496,493.906176,c(381136.639888137, 6445541.73080496)
"1280",402.694371937784,6451.15526219642,493.906176,c(402694.371937784, 6451155.26219642)
"1281.1",420.017587785012,6456.32688351854,304.295769982952,c(420017.587785012, 6456326.88351854)
"1330",311.01692409001,6403.90817308427,8.04135451666069,c(311016.92409001, 6403908.17308427)
"1331",317.788471604996,6398.63546120637,71.3838858371506,c(317788.471604996, 6398635.46120637)
"1332",346.558454576657,6413.93007851539,345.743035140777,c(346558.454576657, 6413930.07851539)
"1333",365.239268905677,6418.49611795998,493.906176,c(365239.268905677, 6418496.11795998)
"1334",386.793655200871,6424.11353960643,493.906176,c(386793.655200871, 6424113.53960643)
"1335",408.348389524247,6429.72864880665,493.906176,c(408348.389524247, 6429728.64880665)
"1336.1",423.596689147218,6434.49702149219,210.787191062586,c(423596.689147218, 6434497.02149219)
"1386",328.890850682077,6386.30195842248,404.316254587055,c(328890.850682077, 6386301.95842248)
"1387",349.928012317442,6391.11989610853,468.361238555624,c(349928.012317442, 6391119.89610853)
"1388",370.899102389789,6397.0640792344,493.906176,c(370899.102389789, 6397064.0792344)
"1389",392.450181461411,6402.683240728,493.906176,c(392450.181461411, 6402683.240728)
"1390",414.001767923982,6408.29984723153,493.906176,c(414001.767923982, 6408299.84723153)
"1391.1",429.580527414569,6411.32457030026,202.595638974544,c(429580.527414569, 6411324.57030026)
"1441",337.618318666438,6365.49610734523,302.641165346147,c(337618.318666438, 6365496.10734523)
"1442",355.011289214174,6370.00592468152,493.906176,c(355011.289214174, 6370005.92468152)
"1443",376.558429409908,6375.62976631819,493.906176,c(376558.429409908, 6375629.76631819)
"1444",398.1060548326,6381.25058604762,493.906176,c(398106.0548326, 6381250.58604762)
"1445",419.65434523999,6386.86860810534,493.906176,c(419654.34523999, 6386868.60810534)
"1446.1",439.148106189968,6390.82304004504,376.035496089866,c(439148.106189968, 6390823.04004504)
"1496",340.90808573653,6343.37102650281,409.303161148346,c(340908.08573653, 6343371.02650281)
"1497",360.673701351365,6348.56727485239,493.906176,c(360673.701351365, 6348567.27485239)
"1498",382.21708753885,6354.19293448366,493.906176,c(382217.08753885, 6354192.93448366)
"1499",403.761114729144,6359.81532965285,493.906176,c(403761.114729144, 6359815.32965285)
"1500",425.305962787609,6365.43468434057,493.906176,c(425305.962787609, 6365434.68434057)
"1501.1",446.844778441764,6371.03970262125,493.467522508614,c(446844.778441764, 6371039.70262125)
"1502.1",460.041869180564,6371.58991620667,62.9806963442812,c(460041.869180564, 6371589.91620667)
"1551",347.188425146667,6329.0091478779,127.820885666148,c(347188.425146667, 6329009.1478779)
"1552",366.574633142904,6327.50496167257,477.399955163542,c(366574.633142904, 6327504.96167257)
"1553",387.874917528659,6332.75334109959,493.906176,c(387874.917528659, 6332753.34109959)
"1554",409.415203708279,6338.37722779343,493.906176,c(409415.203708279, 6338377.22779343)
"1555",430.956464985494,6343.9978310775,493.906176,c(430956.464985494, 6343997.8310775)
"1556",452.49888168726,6349.6153725098,493.906176,c(452498.88168726, 6349615.3725098)
"1557.1",464.817731134262,6352.7838427895,69.1599051102741,c(464817.731134262, 6352783.8427895)
"1606",363.158483661719,6293.67683091845,3.65319445320511,c(363158.483661719, 6293676.83091845)
